issue_type	scope	item_code	type_id	classification_key	detail	severity
missing_required_specs	sku	METAL-000134	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	METAL-000135	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	连接	high
missing_required_specs	sku	METAL-000136	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
human_confirmation_required	sku	METAL-000140	MT-9FCF6DC7F4D1	液压气动|气动接头|自锁接头套装	高风险分类:液压气动	medium
human_confirmation_required	sku	METAL-000141	MT-D96B5AFB65DE	液压气动|气动接头|快接公头	高风险分类:液压气动	medium
human_confirmation_required	sku	METAL-000142	MT-D96B5AFB65DE	液压气动|气动接头|快接公头	高风险分类:液压气动	medium
human_confirmation_required	sku	METAL-000143	MT-D96B5AFB65DE	液压气动|气动接头|快接公头	高风险分类:液压气动	medium
human_confirmation_required	sku	METAL-000144	MT-0371CC9C6E39	液压气动|气动接头|直接接头	高风险分类:液压气动	medium
missing_required_specs	sku	METAL-000145	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,特征,结构	high
missing_required_specs	sku	METAL-000146	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,特征,结构	high
missing_required_specs	sku	METAL-000147	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,特征,结构	high
missing_required_specs	sku	METAL-000148	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,特征,结构	high
missing_required_specs	sku	METAL-000149	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,特征,结构	high
human_confirmation_required	sku	METAL-000150	MT-8AD491B2B815	液压气动|气动接头|直通快插接头	高风险分类:液压气动	medium
human_confirmation_required	sku	METAL-000151	MT-8AD491B2B815	液压气动|气动接头|直通快插接头	高风险分类:液压气动	medium
human_confirmation_required	sku	METAL-000152	MT-8AD491B2B815	液压气动|气动接头|直通快插接头	高风险分类:液压气动	medium
missing_required_specs	sku	METAL-000153	MT-89801A347A89	管材管件阀门|阀门|止回阀	connection_type,brand	high
missing_required_specs	sku	METAL-000154	MT-80739C15B01A	紧固件与连接件|螺母|螺母	strength_grade,surface_treatment	high
missing_required_specs	sku	METAL-000155	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	连接	high
missing_required_specs	sku	METAL-000156	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	连接	high
missing_required_specs	sku	METAL-000157	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	连接	high
candidate_family	sku	METAL-000159	MT-750B0208C8BE	施工机具设备|水箱容器|保温水箱	水箱容器(候选)	high
missing_required_specs	sku	METAL-000160	MT-BB52294E38A3	管材管件阀门|阀门|球阀	pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	METAL-000161	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	METAL-000164	MT-28FC8E477553	吊装索具|钢丝绳|钢丝绳	length,material,加工	high
human_confirmation_required	sku	METAL-000164	MT-28FC8E477553	吊装索具|钢丝绳|钢丝绳	高风险分类:吊装索具	medium
missing_required_specs	sku	METAL-000167	MT-28FC8E477553	吊装索具|钢丝绳|钢丝绳	surface_treatment,加工	high
human_confirmation_required	sku	METAL-000167	MT-28FC8E477553	吊装索具|钢丝绳|钢丝绳	高风险分类:吊装索具	medium
missing_required_specs	sku	METAL-000168	MT-0F699FC9E46B	金属材料|型钢|槽钢	特征	high
missing_required_specs	sku	PIPE-000001	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000002	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000003	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000007	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000008	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,用途/系统,连接	high
missing_required_specs	sku	PIPE-000009	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000010	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,特征,角度,连接	high
missing_required_specs	sku	PIPE-000011	MT-B12FD5DBC7DB	管材管件阀门|直接/接头|堵头/管帽	specification,定制	high
missing_required_specs	sku	PIPE-000012	MT-B12FD5DBC7DB	管材管件阀门|直接/接头|堵头/管帽	specification,定制	high
missing_required_specs	sku	PIPE-000016	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口,连接	high
missing_required_specs	sku	PIPE-000019	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,连接	high
missing_required_specs	sku	PIPE-000020	MT-4D547419A73C	管材管件阀门|直接/接头|补心	surface_treatment	high
missing_required_specs	sku	PIPE-000021	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000022	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,连接	high
missing_required_specs	sku	PIPE-000023	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000025	MT-C2E807E3B35D	管材管件阀门|管材|软管	特征,结构	high
missing_required_specs	sku	PIPE-000026	MT-C2E807E3B35D	管材管件阀门|管材|软管	特征,结构	high
missing_required_specs	sku	PIPE-000027	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000029	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000030	MT-89801A347A89	管材管件阀门|阀门|止回阀	connection_type	high
missing_required_specs	sku	PIPE-000031	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000033	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000034	MT-E310BC596C10	金属材料|钢管|钢管	outer_diameter,length,壁厚	high
missing_required_specs	sku	PIPE-000035	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	length,pressure	high
human_confirmation_required	sku	PIPE-000035	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000036	MT-89801A347A89	管材管件阀门|阀门|止回阀	connection_type	high
missing_required_specs	sku	PIPE-000038	MT-C2E807E3B35D	管材管件阀门|管材|软管	特征,结构	high
missing_required_specs	sku	PIPE-000039	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000040	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	length,pressure	high
human_confirmation_required	sku	PIPE-000040	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000041	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	length,pressure	high
human_confirmation_required	sku	PIPE-000041	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000042	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,连接	high
missing_required_specs	sku	PIPE-000043	MT-D628566F8241	管材管件阀门|阀门|蝶阀	结构,连接,驱动	high
missing_required_specs	sku	PIPE-000044	MT-D2DC5C53F5DC	管材管件阀门|阀门|安全阀	结构	high
missing_required_specs	sku	PIPE-000045	MT-4AAF5C819445	液压气动|液压接头|弯头接头	螺纹,连接	high
human_confirmation_required	sku	PIPE-000045	MT-4AAF5C819445	液压气动|液压接头|弯头接头	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000046	MT-7F8F1F3B4EA2	定制加工件|定制管路件|接头加工件	connection_type,接口类型	high
human_confirmation_required	sku	PIPE-000050	MT-99992110D6BB	液压气动|液压接头|卡套三通	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000051	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000052	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000053	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000054	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000055	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000056	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000057	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000058	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000061	MT-160596A9F133	金属材料|钢管|无缝钢管	length	high
missing_required_specs	sku	PIPE-000062	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,接口,角度	high
missing_required_specs	sku	PIPE-000063	MT-DE727D19AAD0	紧固件与连接件|管卡/抱箍|抱箍	型式	high
missing_required_specs	sku	PIPE-000065	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,接口,角度	high
missing_required_specs	sku	PIPE-000067	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000068	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000069	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000070	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000072	MT-F81B151B3CE0	紧固件与连接件|管卡/抱箍|管卡	型式	high
missing_required_specs	sku	PIPE-000073	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口,连接	high
missing_required_specs	sku	PIPE-000074	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,连接	high
missing_required_specs	sku	PIPE-000075	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,连接	high
missing_required_specs	sku	PIPE-000076	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000077	MT-B12FD5DBC7DB	管材管件阀门|直接/接头|堵头/管帽	定制	high
missing_required_specs	sku	PIPE-000078	MT-8F98EEEA01A0	定制加工件|定制管路件|变径接头加工件	类型,连接	high
missing_required_specs	sku	PIPE-000079	MT-8F98EEEA01A0	定制加工件|定制管路件|变径接头加工件	类型	high
missing_required_specs	sku	PIPE-000084	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000085	MT-9E2B9D63B6CB	管材管件阀门|管材|注浆管	length	high
missing_required_specs	sku	PIPE-000086	MT-C2E807E3B35D	管材管件阀门|管材|软管	length,特征	high
missing_required_specs	sku	PIPE-000087	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000088	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000089	MT-E310BC596C10	金属材料|钢管|钢管	outer_diameter,length,壁厚	high
missing_required_specs	sku	PIPE-000090	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000091	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000094	MT-F81B151B3CE0	紧固件与连接件|管卡/抱箍|管卡	型式	high
missing_required_specs	sku	PIPE-000095	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,连接	high
missing_required_specs	sku	PIPE-000096	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口,连接	high
missing_required_specs	sku	PIPE-000097	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000098	MT-F81B151B3CE0	紧固件与连接件|管卡/抱箍|管卡	型式	high
missing_required_specs	sku	PIPE-000100	MT-160596A9F133	金属材料|钢管|无缝钢管	length	high
missing_required_specs	sku	PIPE-000101	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口	high
missing_required_specs	sku	PIPE-000104	MT-34EC6C6B77DF	定制加工件|定制管路件|管加工件	specification,加工内容,壁厚	high
missing_required_specs	sku	PIPE-000106	MT-34EC6C6B77DF	定制加工件|定制管路件|管加工件	specification,加工内容,壁厚	high
missing_required_specs	sku	PIPE-000107	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征	high
missing_required_specs	sku	PIPE-000108	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征	high
human_confirmation_required	sku	PIPE-000109	MT-8581CE44DCF8	安全消防|消防管件|消防水带	高风险分类:安全消防	medium
missing_required_specs	sku	PIPE-000110	MT-E310BC596C10	金属材料|钢管|钢管	specification,壁厚,规格口径	high
missing_required_specs	sku	PIPE-000111	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,工况,特征,结构	high
missing_required_specs	sku	PIPE-000112	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000116	MT-F81B151B3CE0	紧固件与连接件|管卡/抱箍|管卡	型式	high
missing_required_specs	sku	PIPE-000118	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000119	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000120	MT-E310BC596C10	金属材料|钢管|钢管	specification,length,表面,规格口径	high
missing_required_specs	sku	PIPE-000122	MT-34EC6C6B77DF	定制加工件|定制管路件|管加工件	specification,加工内容,壁厚	high
missing_required_specs	sku	PIPE-000123	MT-160596A9F133	金属材料|钢管|无缝钢管	length	high
missing_required_specs	sku	PIPE-000124	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口	high
missing_required_specs	sku	PIPE-000126	MT-34EC6C6B77DF	定制加工件|定制管路件|管加工件	specification,接口	high
missing_required_specs	sku	PIPE-000127	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	压力等级,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000128	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	压力等级,结构,连接,适用设备	high
missing_required_specs	sku	PIPE-000129	MT-160596A9F133	金属材料|钢管|无缝钢管	length	high
missing_required_specs	sku	PIPE-000134	MT-C2E807E3B35D	管材管件阀门|管材|软管	length	high
missing_required_specs	sku	PIPE-000135	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	length,pressure	high
human_confirmation_required	sku	PIPE-000135	MT-95CF2660E9A2	液压气动|高压油管/胶管|高压油管	高风险分类:液压气动	medium
human_confirmation_required	sku	PIPE-000136	MT-2C1A279D398E	液压气动|液压接头|油管接头	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000137	MT-A515E854F412	液压气动|液压接头|接头	brand,model,接口,特征,类型,系列,螺纹	high
human_confirmation_required	sku	PIPE-000137	MT-A515E854F412	液压气动|液压接头|接头	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000138	MT-4D01CFA721F9	定制加工件|定制管路件|气源分配器	路数	high
