question_id	draft_sku_id	draft_item_code	priority	放行等级	标准名称	标准分组	标准单位	当前必填规格	missing_specs	question	recommended_next_action	source_candidate_rows	整理依据
MISS-000660	SKU-DRAFT-000660	PIPE-000104	high	C	带牙钢管加工件	定制件/管路接头	个	加工：是；规格：89；工序：带牙	长度	请补充“带牙钢管加工件”的长度。	确认材质、口径、压力等级、连接方式和壁厚。	665	牙型/长度/图纸缺失，无法唯一确定钢管加工件SKU
MISS-000662	SKU-DRAFT-000662	SAFE-000048	high	C	电焊帽	劳保耗材/眼面防护	个	用途：电焊	型号	请补充“电焊帽”的型号。	确认类型、材质、规格、安全等级或认证标准。	667	防护等级/型号缺失，无法区分电焊帽SKU；“好”按品质描述保留
MISS-000663	SKU-DRAFT-000663	METAL-000046	high	C	铝合金窗	定制件/门窗制品	套	定制：是；材质：铝合金	规格；尺寸	请补充“铝合金窗”的规格、尺寸。	确认材质、规格尺寸、厚度/长度和执行标准。	668	定制件尺寸/玻璃规格缺失，无法唯一确定铝合金窗SKU
MISS-000664	SKU-DRAFT-000664	METAL-000047	high	C	不锈钢窗护栏	定制件/门窗制品	套	定制：是；材质：不锈钢；用途：窗护栏	尺寸	请补充“不锈钢窗护栏”的尺寸。	确认材质、规格尺寸、厚度/长度和执行标准。	669	定制件尺寸/图纸缺失，无法唯一确定窗护栏SKU
MISS-000665	SKU-DRAFT-000665	ELEC-000102	high	C	铜接线端子	电气材料/接线端子	个	截面积：4平方；材质：铜	品牌；型号；电压；电流；安装方式	请补充“铜接线端子”的品牌、型号、电压、电流、安装方式。	确认品牌、型号、电压/电流和安装或连接方式。	670	端子形式缺失，无法区分铜接线端子SKU
MISS-000666	SKU-DRAFT-000666	ELEC-000103	high	C	铜接线端子	电气材料/接线端子	个	截面积：6平方；材质：铜	品牌；型号；电压；电流；安装方式	请补充“铜接线端子”的品牌、型号、电压、电流、安装方式。	确认品牌、型号、电压/电流和安装或连接方式。	671	端子形式缺失，无法区分铜接线端子SKU
MISS-000667	SKU-DRAFT-000667	TOOL-000103	high	C	端子压线钳	工具器具/电工工具	个	适用：接线端子；类型：压钳	品牌；型号；规格；尺寸；适用设备	请补充“端子压线钳”的品牌、型号、规格、尺寸、适用设备。	确认品牌、型号/规格、尺寸和适用设备。	672	压接范围缺失，无法区分端子压线钳SKU
MISS-000668	SKU-DRAFT-000668	PIPE-000105	high	C	单向阀	工程材料/阀门	个	品牌：埃美柯；规格：80；类型：单向阀	材质；压力等级	请补充“单向阀”的材质、压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	673	材质/压力等级/连接形式缺失，可能影响单向阀SKU区分
MISS-000669	SKU-DRAFT-000669	PIPE-000106	high	C	带牙钢管加工件	定制件/管路接头	个	加工：是；规格：80；工序：带牙	长度	请补充“带牙钢管加工件”的长度。	确认材质、口径、压力等级、连接方式和壁厚。	674	牙型/长度/图纸缺失，无法唯一确定钢管加工件SKU
MISS-000670	SKU-DRAFT-000670	METAL-000048	high	C	槽钢	原材料/型钢	米	规格：10#；特征：厚	材质；执行标准；厚度	请补充“槽钢”的材质、执行标准、厚度。	确认材质、规格尺寸、厚度/长度和执行标准。	675	材质牌号/执行标准缺失，且“厚”缺少具体厚度
MISS-000671	SKU-DRAFT-000671	CHEM-000050	high	C	橡胶板	原材料/橡胶材料	kg	厚度：2cm	材质；宽度	请补充“橡胶板”的材质、宽度。	确认品牌/型号、类型、容量或包装规格和颜色。	676	材质/宽度缺失，可能影响橡胶板SKU区分
MISS-000672	SKU-DRAFT-000672	ELEC-000104	high	C	屏蔽信号电缆	电气材料/电线电缆	米	规格：3*1.5；类型：信号屏蔽	品牌	请补充“屏蔽信号电缆”的品牌。	确认品牌、型号、电压/电流和安装或连接方式。	677	屏蔽形式/品牌缺失，可能影响电缆SKU区分
MISS-000673	SKU-DRAFT-000673	MAT-000067	medium	B	吊带	吊装索具/吊带	条	载荷：20T；长度：6米	执行标准	请补充“吊带”的执行标准。	确认规格、型号、材质和品牌等关键建档信息。	678	“好”是否为等级描述需确认；执行标准缺失
MISS-000674	SKU-DRAFT-000674	CHEM-000051	high	C	管片强力胶	化工耗材/胶粘剂	桶	用途：管片；类型：强力胶	品牌	请补充“管片强力胶”的品牌。	确认品牌/型号、类型、容量或包装规格和颜色。	679	品牌/包装/固化体系缺失，无法区分胶粘剂SKU
MISS-000675	SKU-DRAFT-000675	PIPE-000107	high	C	焊接弯头	工程材料/管件	个	规格：89；连接：焊接	材质；壁厚	请补充“焊接弯头”的材质、壁厚。	确认材质、口径、压力等级、连接方式和壁厚。	680	材质/角度/壁厚缺失，可能影响焊接弯头SKU区分
MISS-000676	SKU-DRAFT-000676	PIPE-000108	high	C	焊接弯头	工程材料/管件	个	规格：168；连接：焊接	材质；壁厚	请补充“焊接弯头”的材质、壁厚。	确认材质、口径、压力等级、连接方式和壁厚。	681	材质/角度/壁厚缺失，可能影响焊接弯头SKU区分
MISS-000677	SKU-DRAFT-000677	MAT-CEM-000006	medium	B	双快水泥	建筑材料/水泥砂石	包	类型：双快	包装重量	请补充“双快水泥”的包装重量。	确认水泥/砂石的类型、强度等级、包装重量和品牌。	682	包装重量缺失，按双快水泥先建候选
MISS-000678	SKU-DRAFT-000678	MAT-000068	high	C	雨棚	定制件/遮雨棚	个	尺寸：4*4米；特征：加厚	材质	请补充“雨棚”的材质。	确认规格、型号、材质和品牌等关键建档信息。	683	定制件材质/结构缺失，无法唯一确定雨棚SKU
MISS-000679	SKU-DRAFT-000679	CONST-000015	high	C	镀锌铁皮	原材料/板材	米	厚度：1.2；表面：镀锌	材质；宽度	请补充“镀锌铁皮”的材质、宽度。	确认材质、尺寸、厚度、强度等级和包装规格。	684	宽度/材质缺失，可能影响镀锌铁皮SKU区分
MISS-000680	SKU-DRAFT-000680	MAT-000069	high	C	防火棉	建筑材料/保温防火材料	平方	特性：阻燃；类型：防火棉	厚度	请补充“防火棉”的厚度。	确认规格、型号、材质和品牌等关键建档信息。	685	厚度/防火等级缺失，无法区分防火棉SKU
MISS-000681	SKU-DRAFT-000681	TOOL-000104	medium	B	玛氏漏斗粘度计	工具器具/检测仪器	个	材质：不锈钢；类型：玛氏漏斗粘度计	执行标准；量程	请补充“玛氏漏斗粘度计”的执行标准、量程。	确认品牌、型号/规格、尺寸和适用设备。	686	量程/执行标准缺失，按不锈钢玛氏漏斗粘度计候选
MISS-000683	SKU-DRAFT-000683	TOOL-000105	medium	B	方头铁锹	工具器具/手动工具	套	规格：大号；类型：方头	品牌；型号	请补充“方头铁锹”的品牌、型号。	确认品牌、型号/规格、尺寸和适用设备。	688	是否含柄需确认，单位按原“套”保留
MISS-000684	SKU-DRAFT-000684	TOOL-000106	medium	B	方头铁锹	工具器具/手动工具	套	规格：小号；类型：方头	品牌；型号	请补充“方头铁锹”的品牌、型号。	确认品牌、型号/规格、尺寸和适用设备。	689	是否含柄需确认，单位按原“套”保留
MISS-000686	SKU-DRAFT-000686	TOOL-000108	high	C	电镐	工具器具/电动工具	套	规格：15寸；特征：专业长款	品牌；功率	请补充“电镐”的品牌、功率。	确认品牌、型号/规格、尺寸和适用设备。	691	功率/品牌缺失，无法区分电镐SKU
MISS-000687	SKU-DRAFT-000687	PIPE-000109	medium	B	橡胶防爆水带	消防器材/水带	米	规格：100；材质：橡胶；特征：防爆	压力等级	请补充“橡胶防爆水带”的压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	692	压力等级缺失，按规格、材质和防爆特征先建候选
MISS-000688	SKU-DRAFT-000688	SAFE-000049	high	C	高筒雨鞋	劳保耗材/足部防护	双	品牌：回力；筒高：高筒	类型；材质；规格；安全等级；认证标准	请补充“高筒雨鞋”的类型、材质、规格、安全等级、认证标准。	确认类型、材质、规格、安全等级或认证标准。	693	尺码缺失，无法区分雨鞋SKU
MISS-000689	SKU-DRAFT-000689	METAL-000049	high	C	不锈钢钢丝绳	吊装索具/钢丝绳	米	材质：不锈钢	直径	请补充“不锈钢钢丝绳”的直径。	确认材质、规格尺寸、厚度/长度和执行标准。	694	直径/结构缺失，无法区分不锈钢钢丝绳SKU
MISS-000690	SKU-DRAFT-000690	PIPE-000110	high	C	镀锌钢管	定制件/钢管加工件	条	定制：是；规格：48；表面：镀锌	壁厚；长度	请补充“镀锌钢管”的壁厚、长度。	确认材质、口径、压力等级、连接方式和壁厚。	695	定制件长度/壁厚/加工要求缺失，无法唯一确定镀锌钢管SKU
MISS-000691	SKU-DRAFT-000691	MAT-000070	high	C	卡环	吊装索具/连接件	个	规格：10厘	材质	请补充“卡环”的材质。	确认规格、型号、材质和品牌等关键建档信息。	696	材质/载荷缺失，可能影响卡环SKU区分
MISS-000692	SKU-DRAFT-000692	PIPE-000111	medium	B	铜球阀	工程材料/阀门	个	品牌：埃美柯；规格：4分；材质：铜	压力等级	请补充“铜球阀”的压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	697	压力等级/连接形式缺失，按品牌、规格和材质先建候选
MISS-000693	SKU-DRAFT-000693	PIPE-000112	high	C	外接头	工程材料/管件	个	规格：4分；类型：外接头	材质	请补充“外接头”的材质。	确认材质、口径、压力等级、连接方式和壁厚。	698	材质/螺纹缺失，无法区分外接头SKU
MISS-000694	SKU-DRAFT-000694	METAL-000050	high	C	不锈钢水龙头	工程材料/水暖五金	个	材质：不锈钢；类型：水龙头	规格	请补充“不锈钢水龙头”的规格。	确认材质、规格尺寸、厚度/长度和执行标准。	699	规格/安装方式缺失，无法区分水龙头SKU
MISS-000695	SKU-DRAFT-000695	PIPE-000113	high	C	冷热水阀	工程材料/水暖五金	个	功能：冷热水；类型：水阀	规格；材质	请补充“冷热水阀”的规格、材质。	确认材质、口径、压力等级、连接方式和壁厚。	700	规格/材质缺失，无法区分冷热水阀SKU
MISS-000696	SKU-DRAFT-000696	TOOL-000109	medium	B	撬杠	工具器具/手动工具	个	规格：60	型号；材质；长度	请补充“撬杠”的型号、材质、长度。	确认品牌、型号/规格、尺寸和适用设备。	701	原规格未说明60为长度还是型号/单位，需确认；材质缺失
MISS-000697	SKU-DRAFT-000697	TOOL-000110	medium	B	撬杠	工具器具/手动工具	个	规格：120	型号；材质；长度	请补充“撬杠”的型号、材质、长度。	确认品牌、型号/规格、尺寸和适用设备。	702	原规格未说明120为长度还是型号/单位，需确认；材质缺失
MISS-000698	SKU-DRAFT-000698	ELEC-000105	high	C	电缆线	电气材料/电线电缆	米	规格：3*25	品牌；型号；材质	请补充“电缆线”的品牌、型号、材质。	确认品牌、型号、电压/电流和安装或连接方式。	703	电缆型号/材质/品牌缺失，可能影响SKU唯一性
MISS-000699	SKU-DRAFT-000699	ELEC-000106	high	C	插座	电气材料/插头插座	个	电流：16A	品牌；型号；电压；安装方式	请补充“插座”的品牌、型号、电压、安装方式。	确认品牌、型号、电压/电流和安装或连接方式。	704	孔位和安装方式缺失，16A不足以唯一确定插座
MISS-000700	SKU-DRAFT-000700	ELEC-000107	high	C	明装底盒	电气材料/插头插座	个	安装：明装；类型：底盒	规格；尺寸	请补充“明装底盒”的规格、尺寸。	确认品牌、型号、电压/电流和安装或连接方式。	705	底盒规格尺寸缺失，需确认后才能唯一建档
MISS-000701	SKU-DRAFT-000701	ELEC-000108	high	C	RJ45水晶头	电气材料/弱电材料	个	类型：RJ45水晶头	品牌；型号；电压；电流；安装方式	请补充“RJ45水晶头”的品牌、型号、电压、电流、安装方式。	确认品牌、型号、电压/电流和安装或连接方式。	706	Cat等级/屏蔽类型缺失，影响水晶头SKU区分
MISS-000702	SKU-DRAFT-000702	ELEC-000109	high	C	电缆线	电气材料/电线电缆	米	品牌：起帆；规格：3*6+1	型号；材质	请补充“电缆线”的型号、材质。	确认品牌、型号、电压/电流和安装或连接方式。	707	电缆型号/材质缺失，可能影响SKU唯一性
MISS-000703	SKU-DRAFT-000703	TOOL-000111	medium	B	网线钳	工具器具/电工工具	把	用途：网线压接	品牌；型号	请补充“网线钳”的品牌、型号。	确认品牌、型号/规格、尺寸和适用设备。	708	适配水晶头类型缺失
MISS-000704	SKU-DRAFT-000704	ELEC-000110	medium	B	PVC线管	电气材料/电缆附件	米	规格：25；材质：PVC	壁厚	请补充“PVC线管”的壁厚。	确认品牌、型号、电压/电流和安装或连接方式。	709	壁厚缺失
MISS-000705	SKU-DRAFT-000705	TOOL-000112	medium	B	测电笔	工具器具/电工工具	个	外观：透明；类型：电笔	电压	请补充“测电笔”的电压。	确认品牌、型号/规格、尺寸和适用设备。	710	电压范围缺失
MISS-000706	SKU-DRAFT-000706	ELEC-000111	high	C	漏电断路器	电气材料/低压电器	个	品牌：施耐德；极数：3P；电流：250A	型号	请补充“漏电断路器”的型号。	确认品牌、型号、电压/电流和安装或连接方式。	711	型号/漏电动作电流缺失，影响漏电断路器SKU区分
MISS-000707	SKU-DRAFT-000707	SAFE-000050	high	C	雨鞋	劳保耗材/足部防护	双	品牌：回力；特征：厚底	类型；材质；规格；安全等级；认证标准	请补充“雨鞋”的类型、材质、规格、安全等级、认证标准。	确认类型、材质、规格、安全等级或认证标准。	712	尺码缺失，无法唯一确定雨鞋SKU
MISS-000708	SKU-DRAFT-000708	PIPE-000114	high	C	热熔机	工具器具/管道工具	台	品牌：公元；用途：PPR热熔	口径；功率	请补充“热熔机”的口径、功率。	确认材质、口径、压力等级、连接方式和壁厚。	713	功率/适用口径缺失，影响热熔机SKU区分
MISS-000709	SKU-DRAFT-000709	PIPE-000115	high	C	PPR弯头	工程材料/PPR管件	个	品牌：公元；规格：25；材质：PPR	压力等级	请补充“PPR弯头”的压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	714	角度缺失，无法唯一确定PPR弯头SKU；压力等级缺失
