issue_id,issue_type,priority,standard_name,canonical_group_path,candidate_codes,source_proposed_codes,source_rows,unit_values,specs_values,reason,suggested_action
ISSUE-00252,specs_conflict,medium,连接头,消防器材/消防管件与接头/消防接头,REVIEW-MAT-01317；REVIEW-MAT-01320；REVIEW-MAT-01321,REVIEW-MAT-01317；REVIEW-MAT-01320；REVIEW-MAT-01321,Sheet1:2156；Sheet1:2159；Sheet1:2160,个,规格: 100 || 规格: 65 || 规格: 80,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00253,specs_conflict,medium,铝合金消防枪头管接头套件,消防器材/消防管件与接头/消防接头,REVIEW-MAT-02330；REVIEW-MAT-02331,REVIEW-MAT-02330；REVIEW-MAT-02331,Sheet1:3620；Sheet1:3621,套,材质: 铝合金；规格: 80型；包含: 消防枪头+管接头 || 材质: 铝合金；规格: 65型；包含: 消防枪头+管接头,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00254,specs_conflict,medium,消防水带,消防器材/灭火器与水带/消防水带,REVIEW-MAT-01271；REVIEW-MAT-01319；REVIEW-MAT-02195,REVIEW-MAT-01271；REVIEW-MAT-01319；REVIEW-MAT-02195,Sheet1:2088；Sheet1:2158；Sheet1:3416,米,规格: 65；特征: 加厚 || 规格: 80；用途: 消防 || 特性: 防爆；直径: Φ80,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00255,specs_conflict,medium,灭火器,消防器材/灭火器与水带/灭火器,REVIEW-MAT-00549；REVIEW-MAT-01115；REVIEW-MAT-01556；REVIEW-MAT-02163,REVIEW-MAT-00549；REVIEW-MAT-01115；REVIEW-MAT-01556；REVIEW-MAT-02163,Sheet1:1880；Sheet1:2524；Sheet1:2764；Sheet1:2840；Sheet1:3368；Sheet1:3473；Sheet1:3559；Sheet1:997,支；个；瓶；只,容量: 4KG || 规格: 2kg || 灭火剂重量: 2KG,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00256,unit_conflict,high,灭火器,消防器材/灭火器与水带/灭火器,REVIEW-MAT-01556；REVIEW-MAT-02163,REVIEW-MAT-01556；REVIEW-MAT-02163,Sheet1:2524；Sheet1:2764；Sheet1:2840；Sheet1:3368；Sheet1:3473；Sheet1:3559,瓶；只,灭火剂重量: 2KG,同一标准名称、规范分组和规格下存在非同义单位；未自动合并。,确认是否同一物料的不同计量单位；如是则补 UOM 换算/包装规格，如不是则拆成不同物料。
ISSUE-00257,specs_conflict,medium,灭火器箱,消防器材/灭火器与水带/灭火器,REVIEW-MAT-01116；REVIEW-MAT-02164,REVIEW-MAT-01116；REVIEW-MAT-02164,Sheet1:1881；Sheet1:3369；Sheet1:3474；Sheet1:3560,个,类型: 灭火器箱 || 用途: 灭火器存放,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00258,specs_conflict,medium,45度黄油嘴,润滑系统/润滑设备配件/润滑泵管路,REVIEW-MAT-02303；REVIEW-MAT-02304；REVIEW-MAT-02311；REVIEW-MAT-02312,REVIEW-MAT-02303；REVIEW-MAT-02304；REVIEW-MAT-02311；REVIEW-MAT-02312,Sheet1:3580；Sheet1:3581；Sheet1:3590；Sheet1:3591,只,角度: 45度；螺纹: M8 || 角度: 45度；螺纹: M12 || 角度: 45度；螺纹: M6 || 角度: 45度；螺纹: M10,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00259,specs_conflict,medium,电动油脂泵,润滑系统/润滑设备配件/润滑泵管路,REVIEW-MAT-01851；REVIEW-MAT-02315,REVIEW-MAT-01851；REVIEW-MAT-02315,Sheet1:2948；Sheet1:3594,台,容量: 6L；出口数: 3出口；配置: 带时控器 || 电压: 380V；容量: 8L；出口数: 4出口,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00260,specs_conflict,medium,黄油嘴,润滑系统/润滑设备配件/润滑泵管路,REVIEW-MAT-01037；REVIEW-MAT-01038；REVIEW-MAT-01039；REVIEW-MAT-01040；REVIEW-MAT-01041；REVIEW-MAT-01042；REVIEW-MAT-01890；REVIEW-MAT-02301；REVIEW-MAT-02302；REVIEW-MAT-02309；REVIEW-MAT-02310,REVIEW-MAT-01037；REVIEW-MAT-01038；REVIEW-MAT-01039；REVIEW-MAT-01040；REVIEW-MAT-01041；REVIEW-MAT-01042；REVIEW-MAT-01890；REVIEW-MAT-02301；REVIEW-MAT-02302；REVIEW-MAT-02309；REVIEW-MAT-02310,Sheet1:1769；Sheet1:1770；Sheet1:1771；Sheet1:1772；Sheet1:1773；Sheet1:1774；Sheet1:3007；Sheet1:3578；Sheet1:3579；Sheet1:3588；Sheet1:3589,个；只,螺纹: M10*1.5 || 螺纹: M12*1.5 || 螺纹: M14*1.5 || 螺纹: M16*1.5 || 螺纹: M18*1.5 || 螺纹: M20*1.5 || 材质: 纯铜；规格: M10 || 螺纹: M6 || 螺纹: M8 || 螺纹: M10 || 螺纹: M12,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00261,specs_conflict,medium,合金两半扣,液压气动/其他/管路扣件,REVIEW-MAT-01743；REVIEW-MAT-02250；REVIEW-MAT-02251,REVIEW-MAT-01743；REVIEW-MAT-02250；REVIEW-MAT-02251,Sheet1:2780；Sheet1:3499；Sheet1:3500,套,材质: 合金；规格: DN100；类型: 两半扣 || 材质: 合金；规格: DN50；类型: 两半扣 || 材质: 合金；规格: DN80；类型: 两半扣,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00262,specs_conflict,medium,气管,液压气动/气动元件/接头阀管,REVIEW-MAT-01114；REVIEW-MAT-01117,REVIEW-MAT-01114；REVIEW-MAT-01117,Sheet1:1879；Sheet1:1882,米,外径: 10mm || 外径: 16mm,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00263,specs_conflict,medium,不锈钢快接公头,液压气动/液压接头/液压接头,REVIEW-MAT-02060；REVIEW-MAT-02061；REVIEW-MAT-02062,REVIEW-MAT-02060；REVIEW-MAT-02061；REVIEW-MAT-02062,Sheet1:3232；Sheet1:3233；Sheet1:3234,只,材质: 不锈钢；类型: 快接公头；型号: PP20 || 材质: 不锈钢；类型: 快接公头；型号: PP30 || 材质: 不锈钢；类型: 快接公头；型号: PP60,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00264,specs_conflict,medium,不锈钢直通快插接头,液压气动/液压接头/液压接头,REVIEW-MAT-02083；REVIEW-MAT-02084；REVIEW-MAT-02085,REVIEW-MAT-02083；REVIEW-MAT-02084；REVIEW-MAT-02085,Sheet1:3260；Sheet1:3261；Sheet1:3262,个,材质: 304不锈钢；型号: QS-1/4-12；类型: 直通快插 || 材质: 304不锈钢；型号: QS-1/4-10；类型: 直通快插 || 材质: 304不锈钢；型号: QS-1/4-8；类型: 直通快插,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00265,specs_conflict,medium,气管三通接头,液压气动/液压接头/液压接头,REVIEW-MAT-00989；REVIEW-MAT-00990；REVIEW-MAT-00991,REVIEW-MAT-00989；REVIEW-MAT-00990；REVIEW-MAT-00991,Sheet1:1703；Sheet1:1704；Sheet1:1705,个,规格: 8厘；类型: 三通 || 规格: 10厘；类型: 三通 || 规格: 16厘；类型: 三通,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00266,specs_conflict,medium,气管弯头接头,液压气动/液压接头/液压接头,REVIEW-MAT-00986；REVIEW-MAT-00987；REVIEW-MAT-00988,REVIEW-MAT-00986；REVIEW-MAT-00987；REVIEW-MAT-00988,Sheet1:1700；Sheet1:1701；Sheet1:1702,个,规格: 8厘；类型: 弯头 || 规格: 10厘；类型: 弯头 || 规格: 16厘；类型: 弯头,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00267,specs_conflict,medium,气管直通接头,液压气动/液压接头/液压接头,REVIEW-MAT-00983；REVIEW-MAT-00984；REVIEW-MAT-00985,REVIEW-MAT-00983；REVIEW-MAT-00984；REVIEW-MAT-00985,Sheet1:1697；Sheet1:1698；Sheet1:1699,个,规格: 8厘；类型: 直通 || 规格: 10厘；类型: 直通 || 规格: 16厘；类型: 直通,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00268,specs_conflict,medium,三通接头,液压气动/液压管路/高压胶管,REVIEW-MAT-01476；REVIEW-MAT-01587,REVIEW-MAT-01476；REVIEW-MAT-01587,Sheet1:2379；Sheet1:2561；Sheet1:2564；Sheet1:3251,只,螺纹/规格: 36*2；类型: 三通 || 螺纹: 20*1.5；类型: 三通,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00269,specs_conflict,medium,不锈钢卡套接头,液压气动/液压管路/高压胶管,REVIEW-MAT-00262；REVIEW-MAT-00263,REVIEW-MAT-00262；REVIEW-MAT-00263,Sheet1:448；Sheet1:449；Sheet1:452；Sheet1:461,个,规格: 6*8；材质: 不锈钢 || 规格: 6*12；材质: 不锈钢,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00270,specs_conflict,medium,不锈钢卡扣接头,液压气动/液压管路/高压胶管,REVIEW-MAT-00246；REVIEW-MAT-00247,REVIEW-MAT-00246；REVIEW-MAT-00247,Sheet1:429；Sheet1:430,个,规格: DN6*6；材质: 不锈钢 || 规格: DN6*10；材质: 不锈钢,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00271,specs_conflict,medium,加厚铜接头,液压气动/液压管路/高压胶管,REVIEW-MAT-00931；REVIEW-MAT-00950；REVIEW-MAT-01154；REVIEW-MAT-01155；REVIEW-MAT-01409,REVIEW-MAT-00931；REVIEW-MAT-00950；REVIEW-MAT-01154；REVIEW-MAT-01155；REVIEW-MAT-01409,Sheet1:1626；Sheet1:1651；Sheet1:1653；Sheet1:1714；Sheet1:1932；Sheet1:1934；Sheet1:2269；Sheet1:2270；Sheet1:2294,个,规格: 80；材质: 铜；特征: 加厚 || 规格: 50；材质: 铜；特征: 加厚 || 规格: DN80；材质: 铜；特征: 加厚 || 规格: DN50；材质: 铜；特征: 加厚 || 规格: 100；材质: 铜；特征: 加厚,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00272,specs_conflict,medium,加厚铝合金扣,液压气动/液压管路/高压胶管,REVIEW-MAT-01395；REVIEW-MAT-01396；REVIEW-MAT-01408,REVIEW-MAT-01395；REVIEW-MAT-01396；REVIEW-MAT-01408,Sheet1:2271；Sheet1:2272；Sheet1:2293,个,规格: 50；材质: 铝合金；特征: 加厚 || 规格: 80；材质: 铝合金；特征: 加厚 || 规格: 100；材质: 铝合金；特征: 加厚,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00273,specs_conflict,medium,变径对丝接头,液压气动/液压管路/高压胶管,REVIEW-MAT-01584；REVIEW-MAT-02075,REVIEW-MAT-01584；REVIEW-MAT-02075,Sheet1:2559；Sheet1:3250,只,规格: 25*2/36*2；类型: 变径对丝 || 规格: 1寸/36*2H；类型: 变径对丝,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00274,specs_conflict,medium,变径接头,液压气动/液压管路/高压胶管,REVIEW-MAT-01473；REVIEW-MAT-01491,REVIEW-MAT-01473；REVIEW-MAT-01491,Sheet1:2376；Sheet1:2395,只,规格: 25*2/36*2；类型: 大小头/变径 || 规格: 1/2-3/4；类型: 变径,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00275,specs_conflict,medium,对丝接头,液压气动/液压管路/高压胶管,REVIEW-MAT-01477；REVIEW-MAT-01490；REVIEW-MAT-01588；REVIEW-MAT-02073,REVIEW-MAT-01477；REVIEW-MAT-01490；REVIEW-MAT-01588；REVIEW-MAT-02073,Sheet1:2380；Sheet1:2394；Sheet1:2560；Sheet1:2565；Sheet1:3248,只,螺纹/规格: 36*2；类型: 对丝 || 规格: 1/2；类型: 对丝 || 螺纹: 20*1.5；类型: 对丝 || 螺纹/规格: 36*2H；类型: 对丝接头,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00276,specs_conflict,medium,油管快速接头,液压气动/液压管路/高压胶管,REVIEW-MAT-01062；REVIEW-MAT-01063；REVIEW-MAT-01064；REVIEW-MAT-01065,REVIEW-MAT-01062；REVIEW-MAT-01063；REVIEW-MAT-01064；REVIEW-MAT-01065,Sheet1:1807；Sheet1:1808；Sheet1:1809；Sheet1:1810,套,规格: 52；类型: 快速接头 || 规格: 45；类型: 快速接头 || 规格: 36；类型: 快速接头 || 规格: 30；类型: 快速接头,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00277,specs_conflict,medium,油管护套,液压气动/液压管路/高压胶管,REVIEW-MAT-01686；REVIEW-MAT-01687；REVIEW-MAT-01688；REVIEW-MAT-01689；REVIEW-MAT-01690；REVIEW-MAT-01691,REVIEW-MAT-01686；REVIEW-MAT-01687；REVIEW-MAT-01688；REVIEW-MAT-01689；REVIEW-MAT-01690；REVIEW-MAT-01691,Sheet1:2702；Sheet1:2703；Sheet1:2704；Sheet1:2705；Sheet1:2706；Sheet1:2707,只,螺纹/规格: M20*1.5 || 螺纹/规格: M48*2 || 螺纹/规格: M36*2 || 螺纹/规格: M42*4 || 螺纹/规格: M52*2 || 螺纹/规格: M16*1,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00278,specs_conflict,medium,胶管总成,液压气动/液压管路/高压胶管,REVIEW-MAT-01457；REVIEW-MAT-01458；REVIEW-MAT-01459；REVIEW-MAT-01460；REVIEW-MAT-01461；REVIEW-MAT-01462；REVIEW-MAT-01463；REVIEW-MAT-01464；REVIEW-MAT-01465；REVIEW-MAT-01466；REVIEW-MAT-01467；REVIEW-MAT-01468；REVIEW-MAT-01469；REVIEW-MAT-01470；REVIEW-MAT-01485；REVIEW-MAT-01486；REVIEW-MAT-01487；REVIEW-MAT-01488；REVIEW-MAT-01519；REVIEW-MAT-01520；REVIEW-MAT-01577；REVIEW-MAT-01578；REVIEW-MAT-01579；REVIEW-MAT-01580；REVIEW-MAT-01585；REVIEW-MAT-01586；REVIEW-MAT-01605；REVIEW-MAT-01606；REVIEW-MAT-01607；REVIEW-MAT-01608；REVIEW-MAT-01609；REVIEW-MAT-01610；REVIEW-MAT-01611,REVIEW-MAT-01457；REVIEW-MAT-01458；REVIEW-MAT-01459；REVIEW-MAT-01460；REVIEW-MAT-01461；REVIEW-MAT-01462；REVIEW-MAT-01463；REVIEW-MAT-01464；REVIEW-MAT-01465；REVIEW-MAT-01466；REVIEW-MAT-01467；REVIEW-MAT-01468；REVIEW-MAT-01469；REVIEW-MAT-01470；REVIEW-MAT-01485；REVIEW-MAT-01486；REVIEW-MAT-01487；REVIEW-MAT-01488；REVIEW-MAT-01519；REVIEW-MAT-01520；REVIEW-MAT-01577；REVIEW-MAT-01578；REVIEW-MAT-01579；REVIEW-MAT-01580；REVIEW-MAT-01585；REVIEW-MAT-01586；REVIEW-MAT-01605；REVIEW-MAT-01606；REVIEW-MAT-01607；REVIEW-MAT-01608；REVIEW-MAT-01609；REVIEW-MAT-01610；REVIEW-MAT-01611,Sheet1:2360；Sheet1:2361；Sheet1:2362；Sheet1:2363；Sheet1:2364；Sheet1:2365；Sheet1:2366；Sheet1:2367；Sheet1:2368；Sheet1:2369；Sheet1:2370；Sheet1:2371；Sheet1:2372；Sheet1:2373；Sheet1:2388；Sheet1:2389；Sheet1:2390；Sheet1:2391；Sheet1:2408；Sheet1:2426；Sheet1:2427；Sheet1:2549；Sheet1:2550；Sheet1:2551；Sheet1:2552；Sheet1:2553；Sheet1:2554；Sheet1:2555；Sheet1:2562；Sheet1:2563；Sheet1:2589；Sheet1:2590；Sheet1:2591；Sheet1:2592；Sheet1:2593；Sheet1:2594；Sheet1:2595,根；条,螺纹/规格: 36*2；层数: 2层；长度: 12米 || 螺纹/规格: 36*2；层数: 2层；长度: 17.7米 || 螺纹/规格: 36*2；层数: 2层；长度: 5.2米 || 螺纹/规格: 36*2；层数: 2层；长度: 7.9米 || 螺纹/规格: 36*2；层数: 2层；长度: 15.9米 || 螺纹/规格: 36*2；层数: 2层；长度: 2.3米 || 螺纹/规格: 36*2；层数: 2层；长度: 3.4米 || 螺纹/规格: 36*2；层数: 2层；长度: 3.9米 || 螺纹/规格: 36*2；层数: 2层；长度: 1.1米 || 螺纹/规格: 36*2；层数: 2层；长度: 7.5米 || 螺纹/规格: 36*2；层数: 2层；长度: 1米 || 螺纹/规格: 36*2；层数: 2层；长度: 1.3米 || 螺纹/规格: 36*2；层数: 2层；长度: 5.9米 || 螺纹/规格: 36*2；层数: 2层；长度: 3.3米 || 螺纹/规格: 36*2；层数: 2层；长度: 8.3米 || 螺纹/规格: 36*2；层数: 2层；长度: 4.2米 || 螺纹/规格: 36*2；层数: 2层；长度: 1.2米 || 螺纹/规格: 36*2；层数: 2层；长度: 7.3米 || 规格: 36*2H；层数: 2层；长度: 3米 || 规格: 36*2H；层数: 2层；长度: 2米 || 螺纹/规格: 36*2；层数: 2层；长度: 2.5米 || 螺纹/规格: 36*2；层数: 2层；长度: 10米 || 螺纹/规格: 36*2；层数: 2层；长度: 11米 || 螺纹/规格: 36*2；层数: 2层；长度: 15米 || 螺纹: M20*1.5；层数: 2层；长度: 1米 || 螺纹: M20*1.5；层数: 2层；长度: 0.5米 || 规格: 36*2H；层数: 2层；长度: 2.5米 || 规格: 36*2H；层数: 2层；长度: 1米 || 规格: 36*2H；层数: 2层；长度: 3.4米 || 规格: 36*2H；层数: 2层；长度: 12米 || 规格: 36*2H；层数: 2层；长度: 10米 || 规格: 36*2H；层数: 2层；长度: 11米 || 规格: 36*2H；层数: 2层；长度: 14米,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
