merged_item_code,standard_name,reviewed_group_paths,canonical_group_path,specs,unit,source_count,source_statuses,alias_names,source_rows,notes,merged_from_codes,merge_reason,merge_confidence,needs_human_review
REVIEW-MAT-00572,人工草皮,装饰/地面材料,工程建材/其他/地面材料,规格: 3.0；颜色: 绿色,平方,2,可合并,3.0绿草皮,Sheet1:1053；Sheet1:1065,与第992行同物料 | 与第1052行同物料,REVIEW-MAT-00572,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-00573,六角自攻螺丝,五金备件/紧固件,五金备件/其他/紧固件,规格: 6；类型: 六角自攻,盒,1,可建档,6六角自攻螺丝,Sheet1:1054,长度/材质缺失,REVIEW-MAT-00573,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00574,测电笔,工具器具/电工工具,工具器具/其他/电工工具,类型: 多功能电笔,支,1,可建档,多功能电笔,Sheet1:1057,电压范围缺失,REVIEW-MAT-00574,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00575,定向轮,五金备件/脚轮,五金备件/其他/脚轮,规格: 4寸；类型: 定向轮,个,1,可建档,4寸定向轮,Sheet1:1058,承重/材质缺失,REVIEW-MAT-00575,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00576,带刹定向轮,五金备件/脚轮,五金备件/其他/脚轮,规格: 4寸；特征: 带刹车,个,1,可建档,4寸定向轮刹,Sheet1:1059,承重/材质缺失,REVIEW-MAT-00576,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00577,手推车,工具器具/搬运工具,工具器具/其他/搬运工具,载荷: 300kg；特征: 加厚,台,1,可建档,300kg手推车加厚,Sheet1:1061,尺寸/轮型缺失,REVIEW-MAT-00577,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00578,路锥,安全设施/交通标识,安全防护/警示标识/反光警示,高度: 90cm,个,1,可建档,90cm路锥,Sheet1:1062,材质/反光等级缺失,REVIEW-MAT-00578,single_candidate;low_precision,0.70,true
REVIEW-MAT-00579,伸缩杆,安全设施/隔离设施,安全防护/隔离防护/防护网,颜色: 红色；类型: 伸缩杆,个,1,可建档,红色伸缩杆,Sheet1:1063,长度/配套底座缺失,REVIEW-MAT-00579,single_candidate;low_precision,0.70,true
REVIEW-MAT-00580,警示牌,安全设施/警示用品,安全防护/警示标识/反光警示,规格: 大号,个,1,可建档-低精度,大警示牌,Sheet1:1064,内容/尺寸/材质缺失,REVIEW-MAT-00580,single_candidate;low_precision,0.70,true
REVIEW-MAT-00581,漏电断路器,电气材料/低压电器,电气与自动化/低压电器/低压电器,品牌: 施耐德；电流: 400A,个,1,可建档,施耐德400A漏电开关,Sheet1:1066,极数/型号/漏电动作电流缺失,REVIEW-MAT-00581,single_candidate;low_precision,0.70,true
REVIEW-MAT-00582,遮阳网,安全设施/防护网,安全防护/隔离防护/防护网,特征: 密,平方,1,可建档-低精度,密遮阳网,Sheet1:1067,针数/遮光率/材质缺失,REVIEW-MAT-00582,single_candidate;low_precision,0.70,true
REVIEW-MAT-00583,冰块,行政后勤/临时消耗品,行政办公与清洁/其他/临时消耗品,重量: 50kg,块,1,可合并,50kg冰块,Sheet1:1068,与第1051行同物料，单位个/块需统一,REVIEW-MAT-00583,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-00584,电瓶夹线,电气材料/电工工具,电气与自动化/其他/电工工具,类型: 电瓶夹；包含: 线,套,1,可建档,电瓶夹带线,Sheet1:1069,线径/长度/电流缺失,REVIEW-MAT-00584,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00585,测电笔,工具器具/电工工具,工具器具/其他/电工工具,类型: 测电笔,个,1,可合并,测电笔,Sheet1:1071,与第1056行同类，单位支/个需统一,REVIEW-MAT-00585,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-00586,蓄电池,电气材料/电池,电气与自动化/电源电池/电源电池,电压: 12V,个,1,可建档,12v蓄电池,Sheet1:1073,容量Ah/型号缺失,REVIEW-MAT-00586,single_candidate;low_precision,0.70,true
REVIEW-MAT-00587,防尘网,安全设施/防护网,安全防护/隔离防护/防护网,规格: 10针,平方,1,可建档,10针防尘网,Sheet1:1077,材质/颜色/克重缺失,REVIEW-MAT-00587,single_candidate;low_precision,0.70,true
REVIEW-MAT-00588,污水泵,设备/泵类设备,设备备件与加工件/设备专用备件/设备备件,功率: 1.5kW；口径: 2寸,台,1,可建档,1.5千瓦2寸污水泵,Sheet1:1078,扬程/流量/电压缺失,REVIEW-MAT-00588,single_candidate;low_precision,0.70,true
REVIEW-MAT-00589,钢丝球,劳保耗材/清洁用品,劳保用品/其他/清洁用品,类型: 钢丝球,个,1,可建档,钢丝球,Sheet1:1081,,REVIEW-MAT-00589,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00590,钢丝刷,工具器具/清洁工具,工具器具/其他/清洁工具,类型: 钢丝刷,支,1,可建档,钢丝刷,Sheet1:1082,规格缺失,REVIEW-MAT-00590,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00591,办公椅,行政后勤/办公家具,行政办公与清洁/生活后勤/生活用品,类型: 多功能办公椅,把,1,可建档,多功能办公椅,Sheet1:1087,材质/规格缺失,REVIEW-MAT-00591,single_candidate;low_precision,0.70,true
REVIEW-MAT-00592,绝缘摇表,工具器具/检测仪器,工具器具/其他/检测仪器,量程/电压: 2500,个,1,可建档,2500绝缘摇表,Sheet1:1089,单位V？精度/品牌缺失,REVIEW-MAT-00592,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00593,摇表表笔,工具器具/检测仪器配件,工具器具/工具配件/工具配件,适用设备: 摇表；类型: 表笔,个,1,可建档,摇表笔,Sheet1:1090,接口/耐压缺失,REVIEW-MAT-00593,single_candidate;low_precision,0.70,true
REVIEW-MAT-00594,电热水壶,行政后勤/生活电器,行政办公与清洁/生活后勤/生活用品,品牌: 苏泊尔,个,1,可建档,苏泊尔热水壶,Sheet1:1091,容量/功率缺失,REVIEW-MAT-00594,single_candidate;low_precision,0.70,true
REVIEW-MAT-00595,鼠标,行政后勤/办公用品,行政办公与清洁/办公用品/文具书写,品牌: 小米；类型: 鼠标,个,1,可建档,小米鼠标,Sheet1:1092,有线/无线/型号缺失,REVIEW-MAT-00595,single_candidate;low_precision,0.70,true
REVIEW-MAT-00596,无线鼠标,行政后勤/办公用品,行政办公与清洁/办公用品/文具书写,类型: 无线鼠标,个,1,可建档-低精度,无线鼠标,Sheet1:1093,品牌/型号缺失,REVIEW-MAT-00596,single_candidate;low_precision,0.70,true
REVIEW-MAT-00597,缠绕膜,包装材料/缠绕膜,包装与标识/袋箱膜包装/袋箱膜,颜色: 透明；宽度: 50cm；重量: 5KG,个,1,可建档,透明缠绕膜50cm*5KG,Sheet1:1095,材质/芯径缺失,REVIEW-MAT-00597,single_candidate;low_precision,0.70,true
REVIEW-MAT-00598,纸箱,包装材料/纸箱,包装与标识/袋箱膜包装/袋箱膜,规格: 70*50,个,1,可建档,70*50纸箱,Sheet1:1096,高度/层数缺失,REVIEW-MAT-00598,single_candidate;low_precision,0.70,true
REVIEW-MAT-00599,胶带切割器,包装材料/包装工具,包装与标识/其他/包装工具,适用: 透明胶带,个,1,可建档,透明胶带切割器,Sheet1:1097,适配宽度缺失,REVIEW-MAT-00599,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00600,钢筋加工件,定制件/钢筋加工件,设备备件与加工件/金属加工件/金属加工件,加工: 是；钢筋规格: 12；长度: 1.6米,个,1,可建档-定制件,加工12钢筋1.6米,Sheet1:1098,材质/图纸/弯折要求缺失,REVIEW-MAT-00600,single_candidate;low_precision,0.70,true
REVIEW-MAT-00601,钢筋加工件,定制件/钢筋加工件,设备备件与加工件/金属加工件/金属加工件,加工: 是；钢筋规格: 12；长度: 11.93米,个,1,可建档-定制件,加工12钢筋11.93米,Sheet1:1099,材质/图纸/弯折要求缺失,REVIEW-MAT-00601,single_candidate;low_precision,0.70,true
REVIEW-MAT-00602,钢筋加工件,定制件/钢筋加工件,设备备件与加工件/金属加工件/金属加工件,加工: 是；钢筋规格: 12；长度: 12.94米,个,1,可建档-定制件,加工12钢筋12.94米,Sheet1:1100,材质/图纸/弯折要求缺失,REVIEW-MAT-00602,single_candidate;low_precision,0.70,true
REVIEW-MAT-00603,钢筋方形箍,定制件/钢筋加工件,设备备件与加工件/金属加工件/金属加工件,加工: 是；钢筋规格: 12；形状: 方形箍,个,1,可建档-定制件,加工12钢筋方形箍,Sheet1:1101,尺寸/图纸缺失,REVIEW-MAT-00603,single_candidate;low_precision,0.70,true
REVIEW-MAT-00604,充电电钻,工具器具/电动工具,工具器具/电动工具/电钻角磨机,供电: 充电,台,1,可建档,充电电钻,Sheet1:1102,电压/电池容量/品牌缺失,REVIEW-MAT-00604,single_candidate;low_precision,0.70,true
REVIEW-MAT-00605,厕所刷,劳保耗材/清洁工具,劳保用品/其他/清洁工具,用途: 厕所清洁,把,1,可建档,厕所刷子,Sheet1:1106,,REVIEW-MAT-00605,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00606,洁厕剂,劳保耗材/清洁用品,劳保用品/其他/清洁用品,类型: 洁厕灵,支,1,可建档,洁厕灵,Sheet1:1107,容量/品牌缺失,REVIEW-MAT-00606,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00607,拖把,劳保耗材/清洁工具,劳保用品/其他/清洁工具,类型: 拖把,支,1,可合并,拖把,Sheet1:1108,与前文拖把同物料，单位个/支需统一,REVIEW-MAT-00607,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-00608,锂电钻,工具器具/电动工具,工具器具/电动工具/电钻角磨机,特征: 大功率；供电: 锂电池,台,1,可建档,大功率锂电钻,Sheet1:1109,电压/电池容量/品牌缺失,REVIEW-MAT-00608,single_candidate;low_precision,0.70,true
REVIEW-MAT-00609,铜鼻子,电气材料/电缆附件,电气与自动化/电线电缆与敷设/电线电缆,电流: 300A；材质: 铜,个,1,可建档,300A铜鼻子,Sheet1:1110,线径/孔径缺失,REVIEW-MAT-00609,single_candidate;low_precision,0.70,true
REVIEW-MAT-00610,铜鼻子,电气材料/电缆附件,电气与自动化/电线电缆与敷设/电线电缆,电流: 200A；材质: 铜,个,1,可建档,200A铜鼻子,Sheet1:1111,线径/孔径缺失,REVIEW-MAT-00610,single_candidate;low_precision,0.70,true
REVIEW-MAT-00611,PVC给水管,工程材料/PVC管件,工程建材/其他/PVC管件,品牌: 公元；规格: 40；材质: PVC；用途: 给水,米,1,可建档,公元40pvc给水管,Sheet1:1113,压力等级缺失,REVIEW-MAT-00611,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00612,异径三通,工程材料/PVC管件,工程建材/其他/PVC管件,品牌: 公元；规格: 40*32；类型: 三通,个,1,可建档,公元三通40×32,Sheet1:1117,材质默认PVC需确认,REVIEW-MAT-00612,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00613,异径三通,工程材料/PVC管件,工程建材/其他/PVC管件,品牌: 公元；规格: 40*25；类型: 三通,个,1,可建档,公元三通40×25,Sheet1:1118,材质默认PVC需确认,REVIEW-MAT-00613,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00614,PVC管卡,工程材料/管道紧固,工程建材/其他/管道紧固,品牌: 公元；材质: PVC；规格: 40,个,1,可建档,公元pvc40管卡,Sheet1:1119,,REVIEW-MAT-00614,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00615,PVC45度弯头,工程材料/PVC管件,工程建材/其他/PVC管件,品牌: 公元；规格: 40；角度: 45度,个,1,可建档,公元40×45°弯头,Sheet1:1120,材质默认PVC需确认,REVIEW-MAT-00615,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00616,异径接头,工程材料/PVC管件,工程建材/其他/PVC管件,品牌: 公元；规格: 40*32；类型: 大接头/异径,个,1,可建档,公元40×32大接头,Sheet1:1122,材质默认PVC需确认,REVIEW-MAT-00616,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00617,厚双面胶,化工耗材/胶粘带,化工油漆胶粘/胶粘密封/胶粘剂,类型: 双面胶；特征: 厚,卷,1,可建档,双面胶厚,Sheet1:1125,宽度/长度缺失,REVIEW-MAT-00617,single_candidate;low_precision,0.70,true
REVIEW-MAT-00618,窗帘支架,行政后勤/设施配件,行政办公与清洁/其他/设施配件,用途: 窗帘,套,1,可建档,窗帘支架,Sheet1:1132,长度/安装方式缺失,REVIEW-MAT-00618,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00619,黑模板,建筑材料/模板木方,工程建材/其他/模板木方,厚度: 3.0；颜色: 黑,张,1,可建档,黑模板3.0厚,Sheet1:1135,长宽/单位缺失,REVIEW-MAT-00619,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00620,一位开关,电气材料/开关,电气与自动化/低压电器/开关按钮,品牌: 公牛；位数: 1位,套,1,可建档,公牛一位开关,Sheet1:1136,电流/安装方式缺失,REVIEW-MAT-00620,single_candidate;low_precision,0.70,true
REVIEW-MAT-00621,五孔插座,电气材料/插头插座,电气与自动化/插头插座/插头插座,品牌: 公牛；类型: 五孔,套,1,可合并,公牛五孔插座,Sheet1:1137,与第761行同物料，电流缺失,REVIEW-MAT-00621,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-00622,手持打码机,设备/标识设备,设备备件与加工件/其他/标识设备,类型: 手持；功能: 大字符打码,台,1,可建档,手持大字符打码机,Sheet1:1141,型号/耗材类型缺失,REVIEW-MAT-00622,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00623,洗洁精,劳保耗材/清洁用品,劳保用品/其他/清洁用品,类型: 洗洁精,支,1,可建档,洗洁精,Sheet1:1143,容量/品牌缺失,REVIEW-MAT-00623,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00624,吊带,吊装索具/吊带,吊装索具/吊带索具/吊带,载荷: 5吨；长度: 6m,条,1,可合并,吊带5吨×6m,Sheet1:1144,与第679行同物料，单位付/条需统一,REVIEW-MAT-00624,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-00625,直通,工程材料/PVC管件,工程建材/其他/PVC管件,品牌: 公元；规格: 110；类型: 直通,个,1,可建档,公元110直通,Sheet1:1147,材质需确认,REVIEW-MAT-00625,single_candidate;human_review_group,0.65,true
REVIEW-MAT-00626,管卡,工程材料/管道紧固,工程建材/其他/管道紧固,品牌: 公元；规格: 110,个,1,可建档,公元110管卡,Sheet1:1148,材质缺失,REVIEW-MAT-00626,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00627,方形集水斗,工程材料/排水管件,工程建材/其他/排水管件,品牌: 公元；规格: 110；形状: 方形,个,1,可建档,公元110方形集水斗,Sheet1:1150,材质/安装方式缺失,REVIEW-MAT-00627,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-00628,调和漆,化工耗材/涂料,化工油漆胶粘/油漆涂料/涂料油漆,颜色: 红色；类型: 调和漆,桶,1,可建档,红色调和油漆,Sheet1:1151,包装/品牌缺失,REVIEW-MAT-00628,single_candidate;low_precision,0.70,true
REVIEW-MAT-00629,调和漆,化工耗材/涂料,化工油漆胶粘/油漆涂料/涂料油漆,颜色: 中黄；类型: 调和漆,桶,1,可建档,中黄调和油漆,Sheet1:1152,包装/品牌缺失,REVIEW-MAT-00629,single_candidate;low_precision,0.70,true
REVIEW-MAT-00630,快速插头,电气材料/插头插座,电气与自动化/插头插座/插头插座,电压: 220V；类型: 快速插头,个,1,可建档,220v快速插头,Sheet1:1159,电流/极数/IP等级缺失,REVIEW-MAT-00630,single_candidate;low_precision,0.70,true
REVIEW-MAT-00631,快速插座,电气材料/插头插座,电气与自动化/插头插座/插头插座,电压: 220V；类型: 快速插座,个,1,可建档,220v快速插座,Sheet1:1160,电流/极数/IP等级缺失,REVIEW-MAT-00631,single_candidate;low_precision,0.70,true
REVIEW-MAT-00632,快速插头,电气材料/插头插座,电气与自动化/插头插座/插头插座,电压: 380V；类型: 快速插头,个,1,可建档,380v快速插头,Sheet1:1161,电流/极数/IP等级缺失,REVIEW-MAT-00632,single_candidate;low_precision,0.70,true
REVIEW-MAT-00633,快速插座,电气材料/插头插座,电气与自动化/插头插座/插头插座,电压: 380V；类型: 快速插座,个,1,可建档,380v快速插座,Sheet1:1162,电流/极数/IP等级缺失,REVIEW-MAT-00633,single_candidate;low_precision,0.70,true
REVIEW-MAT-00634,帆布手套,劳保耗材/手套,劳保用品/手部防护/手套,材质: 帆布；特征: 加厚、双层,双,1,可建档,加厚双层帆布手套,Sheet1:1163,尺码缺失,REVIEW-MAT-00634,single_candidate;low_precision,0.70,true
REVIEW-MAT-00635,滚筒刷,工具器具/涂装工具,工具器具/涂装工具/刷辊喷涂,规格: 8寸,支,1,可建档,8寸滚筒,Sheet1:1164,材质缺失,REVIEW-MAT-00635,single_candidate;low_precision,0.70,true
REVIEW-MAT-00636,滚筒刷,工具器具/涂装工具,工具器具/涂装工具/刷辊喷涂,规格: 4寸,支,1,可建档,4寸滚筒,Sheet1:1165,材质缺失,REVIEW-MAT-00636,single_candidate;low_precision,0.70,true
REVIEW-MAT-00637,小滚筒刷,工具器具/涂装工具,工具器具/涂装工具/刷辊喷涂,规格: 4寸；类型: 小滚筒,支,1,可建档,4寸小滚筒,Sheet1:1166,材质缺失,REVIEW-MAT-00637,single_candidate;low_precision,0.70,true
REVIEW-MAT-00638,自喷漆,化工耗材/涂料,化工油漆胶粘/油漆涂料/涂料油漆,品牌: 三和；颜色: 灰色；类型: 自喷漆,支,1,可合并,三和灰色喷漆,Sheet1:1167,与第496行同物料，容量缺失,REVIEW-MAT-00638,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-00639,垃圾袋,劳保耗材/清洁用品,劳保用品/其他/清洁用品,规格: 大号,个,2,可合并,大垃圾袋子,Sheet1:1168；Sheet1:1349,与前文垃圾袋同类，尺寸/厚度缺失 | 与第1167行同物料，尺寸缺失,REVIEW-MAT-00639,single_candidate;source_status_contains_merge;low_precision;human_review_group,0.65,true
REVIEW-MAT-00640,二氧化碳减压表,焊接耗材/气体配件,焊接焊割/其他/气体配件,适用气体: 二氧化碳；类型: 压力表/减压表,个,1,可建档,二氧化碳表,Sheet1:1170,量程/接口缺失,REVIEW-MAT-00640,single_candidate;low_precision;human_review_group,0.65,true
