merged_item_code,standard_name,canonical_group_path,specs,unit,source_count,source_candidate_count,alias_names,source_rows,governance_grade,governance_status,issue_type,missing_specs,governance_reason,next_action,matched_rule_key,matched_rule_label,rule_source,override_source,has_blocking_conflict,has_alias_conflict,has_unit_conflict,has_low_precision,needs_human_review,note_has_open_question,related_conflict_types,resolution_issue_types,original_composition_bucket,merge_confidence,merge_reason
REVIEW-MAT-00240,纯棉白布,劳保用品/其他/擦拭材料,材质: 纯棉；颜色: 白色,kg,2,1,纯棉大白布；纯棉白布,Sheet1:420；Sheet1:576,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认类型、规格、材质和安全等级。,safety,安防劳保,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-00241,毛刷,工具器具/涂装工具/刷辊喷涂,规格: 3寸,个,1,1,3寸 毛刷,Sheet1:421,D,D-阻塞冲突,unit_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,tool,工具器具,rules_yaml,,true,false,true,true,true,false,low_precision_conflict；specs_conflict；unit_conflict,low_precision_conflict；specs_conflict；unit_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00242,羊毛刷,工具器具/涂装工具/刷辊喷涂,规格: 4寸；材质: 羊毛,个,2,2,4寸羊毛刷；羊毛刷4寸,Sheet1:2678；Sheet1:422,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,tool,工具器具,rules_yaml,,true,true,true,true,true,false,alias_conflict；low_precision_conflict；specs_conflict；unit_conflict,alias_conflict；low_precision_conflict；specs_conflict；unit_conflict,需复核-人工标记,0.70,exact_name_group_unit_specs;low_precision
REVIEW-MAT-00243,一次性口罩,劳保用品/其他/呼吸防护,类型: 一次性,个,3,1,一次性口罩,Sheet1:1015；Sheet1:423；Sheet1:826,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,safety,安防劳保,rules_yaml,,true,true,false,false,true,false,alias_conflict；specs_conflict,alias_conflict；specs_conflict,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-00244,旋转吊环,吊装索具/其他/吊环,载荷: 8吨；类型: 旋转,个,1,1,8吨旋转吊环,Sheet1:424,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00245,防锈漆,化工油漆胶粘/油漆涂料/涂料油漆,颜色: 铁红；类型: 防锈漆,桶,1,1,铁红防锈漆,Sheet1:425,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认类型、品牌/型号、颜色和包装规格。,chemical_paint_adhesive,化工油漆胶粘,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00246,不锈钢卡扣接头,液压气动/液压管路/高压胶管,规格: DN6*6；材质: 不锈钢,个,1,1,DN6*6不锈钢卡扣接头,Sheet1:429,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00247,不锈钢卡扣接头,液压气动/液压管路/高压胶管,规格: DN6*10；材质: 不锈钢,个,1,1,DN6*10不锈钢卡扣接头,Sheet1:430,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00248,松香水,化工油漆胶粘/其他/稀释清洗,类型: 稀释剂/清洗剂,桶,6,1,松香水,Sheet1:1124；Sheet1:1154；Sheet1:431；Sheet1:476；Sheet1:535；Sheet1:971,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认类型、品牌/型号、颜色和包装规格。,chemical_paint_adhesive,化工油漆胶粘,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-00249,百叶砂轮片,工具器具/其他/磨切耗材,规格: 4寸,块,1,1,4寸百叶砂轮片,Sheet1:432,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00250,割枪,焊接焊割/其他/焊割工具,规格: 30号,支,1,1,30号割枪,Sheet1:433,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、直径/规格、材质和包装。,welding,焊接焊割,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00251,割嘴,焊接焊割/其他/焊割配件,规格: 30号,个,1,1,30号割嘴,Sheet1:434,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、直径/规格、材质和包装。,welding,焊接焊割,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00252,三脚插头,电气与自动化/插头插座/插头插座,品牌: 公牛；电流: 10A；类型: 三插,个,1,1,10A公牛三插,Sheet1:436,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号、电气参数和安装/连接方式。,electrical,电气与自动化,rules_yaml,,false,false,false,true,false,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,冲突-低精度,1.00,single_candidate
REVIEW-MAT-00253,毛刷,工具器具/涂装工具/刷辊喷涂,规格: 4寸,支,1,1,4寸毛刷,Sheet1:437,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,false,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,冲突-低精度,1.00,single_candidate;source_status_contains_merge
REVIEW-MAT-00254,不锈钢加长接头,液压气动/液压管路/高压胶管,规格: 8*6；材质: 不锈钢；特征: 加长,个,1,1,8*6不锈钢加长接头,Sheet1:438,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00255,不锈钢加长弯头,液压气动/液压管路/高压胶管,规格: 8*6；材质: 不锈钢；特征: 加长；类型: 弯头,个,1,1,8*6不锈钢加长弯头,Sheet1:439,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00256,链条扳手,工具器具/其他/手动工具,类型: 链条扳手,个,1,1,链条扳手,Sheet1:441,C,C-补关键规格,missing_specs,至少一个: 型号；规格；品牌；尺寸；适用设备,未满足当前分组的关键规格模板。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00257,碳棒,焊接焊割/其他/气刨耗材,直径: 6mm,支,1,1,碳棒6MM,Sheet1:442,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、直径/规格、材质和包装。,welding,焊接焊割,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00258,吨袋,包装与标识/袋箱膜包装/袋箱膜,规格: 大号,个,2,1,大吨袋,Sheet1:443；Sheet1:900,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;source_status_contains_merge;low_precision
REVIEW-MAT-00259,铁丝,五金备件/其他/金属丝材,规格: 12号,kg,3,1,12号铁丝；12铁丝,Sheet1:444；Sheet1:774；Sheet1:894,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-00260,铁丝,五金备件/其他/金属丝材,规格: 14号,kg,2,1,14号铁丝；14铁丝,Sheet1:445；Sheet1:895,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,default,默认规则,default,,true,true,true,true,true,false,alias_conflict；low_precision_conflict；specs_conflict；unit_conflict,alias_conflict；low_precision_conflict；specs_conflict；unit_conflict,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-00261,调和漆,化工油漆胶粘/油漆涂料/涂料油漆,颜色: 白色；类型: 调和漆,桶,6,1,白色调和油漆,Sheet1:1123；Sheet1:1153；Sheet1:447；Sheet1:471；Sheet1:577；Sheet1:621,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,chemical_paint_adhesive,化工油漆胶粘,rules_yaml,,true,true,false,false,true,false,alias_conflict；specs_conflict,alias_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;source_status_contains_merge;low_precision
REVIEW-MAT-00262,不锈钢卡套接头,液压气动/液压管路/高压胶管,规格: 6*8；材质: 不锈钢,个,2,1,卡6*8不锈钢接头,Sheet1:448；Sheet1:461,B,B-简单确认,note_question,,备注中仍有轻微待确认问题。,让业务人员确认备注中的轻微疑问后再升级为 A。,default,默认规则,default,,false,false,false,false,false,true,specs_conflict,specs_conflict,需复核-备注问题,1.00,single_candidate;source_status_contains_merge
REVIEW-MAT-00263,不锈钢卡套接头,液压气动/液压管路/高压胶管,规格: 6*12；材质: 不锈钢,个,2,1,卡6*12不锈钢接头,Sheet1:449；Sheet1:452,B,B-简单确认,note_question,,备注中仍有轻微待确认问题。,让业务人员确认备注中的轻微疑问后再升级为 A。,default,默认规则,default,,false,false,false,false,false,true,specs_conflict,specs_conflict,需复核-备注问题,1.00,single_candidate;source_status_contains_merge
REVIEW-MAT-00264,不锈钢黄油嘴接头,润滑系统/润滑设备配件/润滑泵管路,材质: 不锈钢；类型: 接头,个,1,1,不锈钢黄油嘴接头,Sheet1:450,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00265,不锈钢黄油嘴弯头,润滑系统/润滑设备配件/润滑泵管路,材质: 不锈钢；类型: 弯头,个,1,1,不锈钢黄油嘴弯头,Sheet1:451,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00266,高压加厚接头,设备备件与加工件/金属加工件/金属加工件,定制: 是；规格: 52；特征: 加厚,个,1,1,定做52高压加厚接头,Sheet1:456,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、图号、适用设备和关键尺寸。,equipment_part,设备备件与加工件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-00267,鱼尾螺丝,五金备件/其他/紧固件,规格: M10*60,套,1,1,M10*60鱼尾螺丝,Sheet1:462,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、材质/强度等级和单位。,fastener,紧固件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00268,鱼尾螺丝,五金备件/其他/紧固件,规格: M14*70,套,1,1,M14*70鱼尾螺丝,Sheet1:463,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、材质/强度等级和单位。,fastener,紧固件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-00269,鱼尾螺丝,五金备件/其他/紧固件,规格: M16*90,套,1,1,M16*90鱼尾螺丝,Sheet1:464,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、材质/强度等级和单位。,fastener,紧固件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
