item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at
FAST-000015	螺丝套件	螺丝套件 M8*25 8.8级镀锌	规格：M8*25；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	1.08	CNY	按M8*25碳钢8.8级镀锌螺丝套件市场价估价，单位=套；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	8*25螺丝；M8*25螺丝；螺丝组件；螺丝套件	FAST-000015 螺丝套件 螺丝套件 M8*25 8.8级镀锌 规格：M8*25；材质：碳钢；强度等级：8.8；表面处理：镀锌 8*25螺丝；M8*25螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000015	1		2026-07-08
FAST-000016	高强度螺栓	高强度螺栓 M5*95 12.9级发黑	规格：M5*95；强度等级：12.9；材质：合金钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个	个	1	1.20	CNY	按12.9级M5*95合金钢发黑螺栓单个市场价估价，单位=个；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M5*95 12.9螺丝；高强度螺丝；螺丝	FAST-000016 高强度螺栓 高强度螺栓 M5*95 12.9级发黑 规格：M5*95；强度等级：12.9；材质：合金钢；表面处理：发黑 M5*95 12.9螺丝；高强度螺丝；螺丝 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000016	1		2026-07-08
FAST-000017	螺杆	螺杆 M20*70	规格：M20*70；材质：碳钢；表面处理：发黑		紧固件与连接件/螺杆/丝杆	紧固件与连接件	螺杆/丝杆	螺杆/丝杆	个	个	1	2.75	CNY	按M20*70碳钢螺杆单个市场价估价，单位=个；按物料族“螺杆/丝杆”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.8333；金额按四舍五入保留两位小数。	20*70螺杆；螺杆	FAST-000017 螺杆 螺杆 M20*70 规格：M20*70；材质：碳钢；表面处理：发黑 20*70螺杆；螺杆 螺杆/丝杆			active	standard	auto_select_allowed	FAST-000017	1		2026-07-08
FAST-000018	螺杆	螺杆 M20*50	规格：M20*50；材质：碳钢；表面处理：发黑		紧固件与连接件/螺杆/丝杆	紧固件与连接件	螺杆/丝杆	螺杆/丝杆	个	个	1	2.20	CNY	按M20*50碳钢螺杆单个市场价估价，单位=个；按物料族“螺杆/丝杆”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.8333；金额按四舍五入保留两位小数。	20*50螺杆；螺杆	FAST-000018 螺杆 螺杆 M20*50 规格：M20*50；材质：碳钢；表面处理：发黑 20*50螺杆；螺杆 螺杆/丝杆			active	standard	auto_select_allowed	FAST-000018	1		2026-07-08
FAST-000019	螺母	螺母 M20	规格：M20；材质：碳钢；强度等级：8		紧固件与连接件/螺母	紧固件与连接件	螺母	螺母	个	个	1	3.31	CNY	按M20碳钢螺母单个市场价估价，单位=个；按物料族“螺母”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=13.2500；金额按四舍五入保留两位小数。	20螺母；M20螺母	FAST-000019 螺母 螺母 M20 规格：M20；材质：碳钢；强度等级：8 20螺母；M20螺母 螺母			active	standard	auto_select_allowed	FAST-000019	1		2026-07-08
FAST-000020	螺杆	螺杆 M16*60	规格：M16*60；材质：碳钢；表面处理：发黑		紧固件与连接件/螺杆/丝杆	紧固件与连接件	螺杆/丝杆	螺杆/丝杆	个	个	1	1.47	CNY	按M16*60碳钢螺杆单个市场价估价，单位=个；按物料族“螺杆/丝杆”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.8333；金额按四舍五入保留两位小数。	16*60螺杆；螺杆	FAST-000020 螺杆 螺杆 M16*60 规格：M16*60；材质：碳钢；表面处理：发黑 16*60螺杆；螺杆 螺杆/丝杆			active	standard	auto_select_allowed	FAST-000020	1		2026-07-08
FAST-000021	螺母	螺母 M16	规格：M16；材质：碳钢；强度等级：8		紧固件与连接件/螺母	紧固件与连接件	螺母	螺母	个	个	1	2.65	CNY	按M16碳钢螺母单个市场价估价，单位=个；按物料族“螺母”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=13.2500；金额按四舍五入保留两位小数。	16螺母；M16螺母	FAST-000021 螺母 螺母 M16 规格：M16；材质：碳钢；强度等级：8 16螺母；M16螺母 螺母			active	standard	auto_select_allowed	FAST-000021	1		2026-07-08
FAST-000022	螺丝套件	螺丝套件 M6*25 8.8级镀锌	规格：M6*25；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	0.72	CNY	按M6*25碳钢8.8级镀锌螺丝套件市场价估价，单位=套；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M6*25螺丝；螺丝组件；螺丝套件	FAST-000022 螺丝套件 螺丝套件 M6*25 8.8级镀锌 规格：M6*25；材质：碳钢；强度等级：8.8；表面处理：镀锌 M6*25螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000022	1		2026-07-08
FAST-000023	膨胀锚栓	膨胀锚栓 M14*100	规格/口径：M14；长度：100mm；表面处理：镀锌		紧固件与连接件/膨胀锚栓	紧固件与连接件	膨胀锚栓	膨胀锚栓	个	个	1	2.04	CNY	按单个价，单价对应单位=个；按物料族“膨胀锚栓”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.7000；金额按四舍五入保留两位小数。	14*100膨胀螺丝；膨胀螺丝；膨胀锚栓	FAST-000023 膨胀锚栓 膨胀锚栓 M14*100 规格/口径：M14；长度：100mm；表面处理：镀锌 14*100膨胀螺丝；膨胀螺丝；膨胀锚栓 膨胀锚栓			active	standard	auto_select_allowed	FAST-000023	1		2026-07-08
FAST-000024	膨胀锚栓	膨胀锚栓 M10*80	规格/口径：M10；长度：80mm；表面处理：镀锌		紧固件与连接件/膨胀锚栓	紧固件与连接件	膨胀锚栓	膨胀锚栓	个	个	1	1.19	CNY	按单个价，单价对应单位=个；按物料族“膨胀锚栓”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.7000；金额按四舍五入保留两位小数。	10*80膨胀螺丝；膨胀螺丝；膨胀锚栓；膨胀螺丝Φ10；膨胀螺丝Φ10*80	FAST-000024 膨胀锚栓 膨胀锚栓 M10*80 规格/口径：M10；长度：80mm；表面处理：镀锌 10*80膨胀螺丝；膨胀螺丝；膨胀锚栓；膨胀螺丝Φ10；膨胀螺丝Φ10*80 膨胀锚栓			active	standard	auto_select_allowed	FAST-000024	1		2026-07-08
FAST-000025	内六角螺丝	内六角螺丝 M8*45	规格：M8*45；强度等级：12.9；材质：碳钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个	个	1	1.32	CNY	按单个市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M8*45内六角螺丝；内六角螺丝；螺丝	FAST-000025 内六角螺丝 内六角螺丝 M8*45 规格：M8*45；强度等级：12.9；材质：碳钢；表面处理：发黑 M8*45内六角螺丝；内六角螺丝；螺丝 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000025	1		2026-07-08
FAST-000027	内六角螺丝	内六角螺丝 M8*40	规格：M8*40；强度等级：12.9；材质：碳钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个	个	1	1.20	CNY	按单个市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	8*40内六角螺丝；M8*40内六角螺丝；内六角螺丝；螺丝	FAST-000027 内六角螺丝 内六角螺丝 M8*40 规格：M8*40；强度等级：12.9；材质：碳钢；表面处理：发黑 8*40内六角螺丝；M8*40内六角螺丝；内六角螺丝；螺丝 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000027	1		2026-07-08
FAST-000028	膨胀锚栓	膨胀锚栓 M14*150	规格/口径：M14；长度：150mm；表面处理：镀锌		紧固件与连接件/膨胀锚栓	紧固件与连接件	膨胀锚栓	膨胀锚栓	个	个	1	3.06	CNY	按单个价，单价对应单位=个；按物料族“膨胀锚栓”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.7000；金额按四舍五入保留两位小数。	14*150膨胀螺丝；膨胀螺丝；膨胀锚栓	FAST-000028 膨胀锚栓 膨胀锚栓 M14*150 规格/口径：M14；长度：150mm；表面处理：镀锌 14*150膨胀螺丝；膨胀螺丝；膨胀锚栓 膨胀锚栓			active	standard	auto_select_allowed	FAST-000028	1		2026-07-08
FAST-000029	螺杆	螺杆 M10*50	规格：M10*50；材质：碳钢；表面处理：发黑		紧固件与连接件/螺杆/丝杆	紧固件与连接件	螺杆/丝杆	螺杆/丝杆	个	个	1	0.73	CNY	按M10*50碳钢螺杆单个市场价估价，单位=个；按物料族“螺杆/丝杆”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.8333；金额按四舍五入保留两位小数。	螺杆10*50；螺杆	FAST-000029 螺杆 螺杆 M10*50 规格：M10*50；材质：碳钢；表面处理：发黑 螺杆10*50；螺杆 螺杆/丝杆			active	standard	auto_select_allowed	FAST-000029	1		2026-07-08
FAST-000030	垫片	垫片 M10	材质：碳钢；规格：M10		紧固件与连接件/垫圈/垫片	紧固件与连接件	垫圈/垫片	垫圈/垫片	个	个	1	1.46	CNY	按单个估价；按物料族“垫圈/垫片”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.9166；金额按四舍五入保留两位小数。	M10垫片；垫片；垫圈	FAST-000030 垫片 垫片 M10 材质：碳钢；规格：M10 M10垫片；垫片；垫圈 垫圈/垫片			active	standard	auto_select_allowed	FAST-000030	1		2026-07-08
FAST-000031	螺母	螺母 M10	规格：M10；材质：碳钢；强度等级：8		紧固件与连接件/螺母	紧固件与连接件	螺母	螺母	个	个	1	1.33	CNY	按M10碳钢螺母单个市场价估价，单位=个；按物料族“螺母”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=13.2500；金额按四舍五入保留两位小数。	M10螺母	FAST-000031 螺母 螺母 M10 规格：M10；材质：碳钢；强度等级：8 M10螺母 螺母			active	standard	auto_select_allowed	FAST-000031	1		2026-07-08
FAST-000032	螺丝套件	螺丝套件 M20*35	规格：M20*35；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	1.80	CNY	按套市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M20*35螺丝；螺丝组件；螺丝套件	FAST-000032 螺丝套件 螺丝套件 M20*35 规格：M20*35；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母 M20*35螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000032	1		2026-07-08
FAST-000033	螺丝套件	螺丝套件 M20*40	规格：M20*40；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	1.92	CNY	按套市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M20*40螺丝；螺丝组件；螺丝套件	FAST-000033 螺丝套件 螺丝套件 M20*40 规格：M20*40；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母 M20*40螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000033	1		2026-07-08
FAST-000034	内六角螺丝	内六角螺丝 M6*40	规格：M6*40；强度等级：12.9；材质：碳钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个	个	1	0.96	CNY	按单个市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	6*40内六角螺丝；M6*40内六角螺丝；内六角螺丝；螺丝	FAST-000034 内六角螺丝 内六角螺丝 M6*40 规格：M6*40；强度等级：12.9；材质：碳钢；表面处理：发黑 6*40内六角螺丝；M6*40内六角螺丝；内六角螺丝；螺丝 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000034	1		2026-07-08
FAST-000035	螺丝套件	螺丝套件 M4*15	规格：M4*15；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	0.36	CNY	按套市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M4*15螺丝；螺丝组件；螺丝套件	FAST-000035 螺丝套件 螺丝套件 M4*15 规格：M4*15；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母 M4*15螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000035	1		2026-07-08
FAST-000036	螺丝套件	螺丝套件 M5*15	规格：M5*15；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	0.48	CNY	按套市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M5*15螺丝；螺丝组件；螺丝套件	FAST-000036 螺丝套件 螺丝套件 M5*15 规格：M5*15；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母 M5*15螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000036	1		2026-07-08
FAST-000037	螺丝套件	螺丝套件 M6*15 8.8级镀锌	规格：M6*15；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	0.60	CNY	按M6*15碳钢8.8级镀锌螺丝套件市场价估价，单位=套；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M6*15螺丝；螺丝组件；螺丝套件	FAST-000037 螺丝套件 螺丝套件 M6*15 8.8级镀锌 规格：M6*15；材质：碳钢；强度等级：8.8；表面处理：镀锌 M6*15螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000037	1		2026-07-08
FAST-000038	螺丝套件	螺丝套件 M8*15 8.8级镀锌	规格：M8*15；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	0.84	CNY	按M8*15碳钢8.8级镀锌螺丝套件市场价估价，单位=套；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M8*15螺丝；螺丝组件；螺丝套件	FAST-000038 螺丝套件 螺丝套件 M8*15 8.8级镀锌 规格：M8*15；材质：碳钢；强度等级：8.8；表面处理：镀锌 M8*15螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000038	1		2026-07-08
FAST-000039	螺丝套件	螺丝套件 M10*15	规格：M10*15；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套	套	1	0.72	CNY	按套市场估价；按物料族“螺丝/螺栓”抽样复核中位数调整；样本数=11；可靠性=medium；调整系数=1.2000；金额按四舍五入保留两位小数。	M10*15螺丝；螺丝组件；螺丝套件	FAST-000039 螺丝套件 螺丝套件 M10*15 规格：M10*15；材质：碳钢；强度等级：8.8；表面处理：镀锌；套件组成：平垫+弹垫+螺母 M10*15螺丝；螺丝组件；螺丝套件 螺丝/螺栓			active	standard	auto_select_allowed	FAST-000039	1		2026-07-08
