item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at	v05_original_item_name	v05_type_id	v05_standard_name	v05_decision	v05_review	v05_validation	v05_attribute_template	v05_issues
CHEM-000111	防锈漆	防锈漆 黑色 18KG/桶 立邦	颜色：黑色；包装：18KG/桶		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按1桶18KG估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦黑色防锈漆18KG；防锈漆	CHEM-000111 防锈漆 防锈漆 黑色 18KG/桶 立邦 颜色：黑色；包装：18KG/桶 立邦黑色防锈漆18KG；防锈漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000111	1	v0.5标准类型：MT-730ABDA2E578；旧名称：防锈漆	2026-07-08	防锈漆	MT-730ABDA2E578	防锈漆	keep：以防锈功能为采购入口，类型稳定。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；包装容量(optional)	
CHEM-000112	防锈漆	防锈漆 大红 18KG/桶 立邦	颜色：大红；包装：18KG/桶		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按1桶18KG估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦大红防锈漆18KG；防锈漆	CHEM-000112 防锈漆 防锈漆 大红 18KG/桶 立邦 颜色：大红；包装：18KG/桶 立邦大红防锈漆18KG；防锈漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000112	1	v0.5标准类型：MT-730ABDA2E578；旧名称：防锈漆	2026-07-08	防锈漆	MT-730ABDA2E578	防锈漆	keep：以防锈功能为采购入口，类型稳定。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；包装容量(optional)	
CHEM-000113	防锈漆	防锈漆 淡黄灰 18KG/桶 立邦	颜色：淡黄灰；包装：18KG/桶		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按1桶18KG估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦淡黄灰防锈漆18KG；防锈漆	CHEM-000113 防锈漆 防锈漆 淡黄灰 18KG/桶 立邦 颜色：淡黄灰；包装：18KG/桶 立邦淡黄灰防锈漆18KG；防锈漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000113	1	v0.5标准类型：MT-730ABDA2E578；旧名称：防锈漆	2026-07-08	防锈漆	MT-730ABDA2E578	防锈漆	keep：以防锈功能为采购入口，类型稳定。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；包装容量(optional)	
CHEM-000114	防锈漆	防锈漆 桔红 18KG/桶 立邦	颜色：桔红；包装：18KG/桶		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按1桶18KG估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦桔红防锈漆18KG；防锈漆	CHEM-000114 防锈漆 防锈漆 桔红 18KG/桶 立邦 颜色：桔红；包装：18KG/桶 立邦桔红防锈漆18KG；防锈漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000114	1	v0.5标准类型：MT-730ABDA2E578；旧名称：防锈漆	2026-07-08	防锈漆	MT-730ABDA2E578	防锈漆	keep：以防锈功能为采购入口，类型稳定。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；包装容量(optional)	
CHEM-000115	防锈漆	防锈漆 铁红 18KG/桶 立邦	颜色：铁红；包装：18KG/桶		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按1桶18KG估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦铁红防锈漆18KG；防锈漆	CHEM-000115 防锈漆 防锈漆 铁红 18KG/桶 立邦 颜色：铁红；包装：18KG/桶 立邦铁红防锈漆18KG；防锈漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000115	1	v0.5标准类型：MT-730ABDA2E578；旧名称：防锈漆	2026-07-08	防锈漆	MT-730ABDA2E578	防锈漆	keep：以防锈功能为采购入口，类型稳定。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；包装容量(optional)	
CHEM-000117	滚筒刷	滚筒刷 小号	规格：小号		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	只	只	1	4.08	CNY	按小号滚筒刷单价估价；按物料族“刷涂耗材”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.1666；金额按四舍五入保留两位小数。	小油漆滚筒；油漆滚筒小号；滚筒小号；油漆滚筒	CHEM-000117 滚筒刷 滚筒刷 小号 规格：小号 小油漆滚筒；油漆滚筒小号；滚筒小号；油漆滚筒 刷涂耗材			active	standard	auto_select_allowed	CHEM-000117	1	v0.5标准类型：MT-E5CE27BC4AAB；旧名称：滚筒刷	2026-07-08	滚筒刷	MT-E5CE27BC4AAB	滚筒刷	keep：滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	刷涂耗材各类型边界清楚，材质、规格和柄体特征均入属性，未发现实质问题。	frozen	口径(required)；滚刷宽度(optional)；用途(optional)	
CHEM-000120	油漆	立邦 蓝色油漆 18kg	颜色：蓝色；包装：18kg		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按每桶180元估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦蓝色油漆18kg；油漆	CHEM-000120 油漆 立邦 蓝色油漆 18kg 颜色：蓝色；包装：18kg 立邦蓝色油漆18kg；油漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000120	1	v0.5标准类型：MT-0508F13A1EA0；旧名称：油漆	2026-07-08	油漆	MT-0508F13A1EA0	油漆	keep：现有SKU以颜色/金属效果区分，均属通用油漆，无需拆分。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；油漆类型(optional)；包装容量(optional)	
CHEM-000121	自喷漆	自喷漆 葱绿色 400ml	颜色：葱绿色；容量：400ml		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	瓶	瓶	1	23.33	CNY	按每瓶10元估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	葱绿色自喷漆；自喷漆	CHEM-000121 自喷漆 自喷漆 葱绿色 400ml 颜色：葱绿色；容量：400ml 葱绿色自喷漆；自喷漆 油漆涂料			active	standard	auto_select_allowed	CHEM-000121	1	v0.5标准类型：MT-3BF81E32BAFC；旧名称：自喷漆	2026-07-08	自喷漆	MT-3BF81E32BAFC	自喷漆	keep：气雾罐自喷漆商品特征明确。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(required)；容量(required)	
CHEM-000122	平板输送带	平板输送带 1m宽10mm厚 1米长	材质：橡胶；宽度：1m；厚度：10mm；长度：1m		设备备件/传动件	设备备件	传动件	传动件	件	件	1	149.00	CNY	按1米长度估价，单价对应单位=件；按物料族“传动件”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.9800；金额按四舍五入保留两位小数。	橡胶平板输送带1m*10mm;橡胶平板输送带	CHEM-000122 平板输送带 平板输送带 1m宽10mm厚 1米长 材质：橡胶；宽度：1m；厚度：10mm；长度：1m 橡胶平板输送带1m*10mm;橡胶平板输送带 传动件			active	standard	auto_select_allowed	CHEM-000122	1	v0.5标准类型：MT-D894CDB2CC17；旧名称：平板输送带	2026-07-08	平板输送带	MT-D894CDB2CC17	平板输送带	keep：现有名称已是稳定类型，宽度、厚度、长度、材质放入SKU属性。	未发现实质问题，类型定义、名称决定和属性模板均可通过。	frozen	材质(required)；宽度(required)；厚度(required)；长度(required)	
CHEM-000123	油漆	立邦 中黄油漆 18kg	颜色：中黄；包装：18kg		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按每桶180元估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦中黄油漆18KG；油漆	CHEM-000123 油漆 立邦 中黄油漆 18kg 颜色：中黄；包装：18kg 立邦中黄油漆18KG；油漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000123	1	v0.5标准类型：MT-0508F13A1EA0；旧名称：油漆	2026-07-08	油漆	MT-0508F13A1EA0	油漆	keep：现有SKU以颜色/金属效果区分，均属通用油漆，无需拆分。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；油漆类型(optional)；包装容量(optional)	
CHEM-000125	自喷漆	自喷漆 中灰色 400ml	颜色：中灰色；容量：400ml		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	瓶	瓶	1	23.33	CNY	按每瓶10元估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	中灰色自喷漆；自喷漆	CHEM-000125 自喷漆 自喷漆 中灰色 400ml 颜色：中灰色；容量：400ml 中灰色自喷漆；自喷漆 油漆涂料			active	standard	auto_select_allowed	CHEM-000125	1	v0.5标准类型：MT-3BF81E32BAFC；旧名称：自喷漆	2026-07-08	自喷漆	MT-3BF81E32BAFC	自喷漆	keep：气雾罐自喷漆商品特征明确。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(required)；容量(required)	
CHEM-000128	不干胶标签	不干胶标签 40mm*25mm	材质：哑银PET；尺寸：40mm*25mm；每卷张数：1200张		包装覆盖周转/胶带标签	包装覆盖周转	胶带标签	胶带标签	卷	卷	1	36.00	CNY	按卷估价，1200张/卷；按物料族“胶带标签”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=0.6000；金额按四舍五入保留两位小数。	哑银pet条码不干胶贴纸40mm*25mm*1200张；PET条码不干胶标签	CHEM-000128 不干胶标签 不干胶标签 40mm*25mm 材质：哑银PET；尺寸：40mm*25mm；每卷张数：1200张 哑银pet条码不干胶贴纸40mm*25mm*1200张；PET条码不干胶标签 胶带标签			active	standard	auto_select_allowed	CHEM-000128	1	v0.5标准类型：MT-EA5002FF3C63；旧名称：不干胶标签	2026-07-08	不干胶标签	MT-EA5002FF3C63	不干胶标签	keep：名称稳定、含义明确，直接保留。	审查通过。标准名称未混入品牌、包装或尺寸，类型边界与旧名称覆盖均无实质问题。	frozen	材料(optional)；标签尺寸(required)；每卷张数(optional)	
CHEM-000129	不干胶标签	不干胶标签 30mm*10mm	材质：哑银PET；尺寸：30mm*10mm；每卷张数：5000张		包装覆盖周转/胶带标签	包装覆盖周转	胶带标签	胶带标签	卷	卷	1	48.00	CNY	按卷估价，5000张/卷；按物料族“胶带标签”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=0.6000；金额按四舍五入保留两位小数。	哑银pet条码不干胶贴纸30mm*10mm*5000张；PET条码不干胶标签	CHEM-000129 不干胶标签 不干胶标签 30mm*10mm 材质：哑银PET；尺寸：30mm*10mm；每卷张数：5000张 哑银pet条码不干胶贴纸30mm*10mm*5000张；PET条码不干胶标签 胶带标签			active	standard	auto_select_allowed	CHEM-000129	1	v0.5标准类型：MT-EA5002FF3C63；旧名称：不干胶标签	2026-07-08	不干胶标签	MT-EA5002FF3C63	不干胶标签	keep：名称稳定、含义明确，直接保留。	审查通过。标准名称未混入品牌、包装或尺寸，类型边界与旧名称覆盖均无实质问题。	frozen	材料(optional)；标签尺寸(required)；每卷张数(optional)	
CHEM-000130	双面胶带	双面胶带 35mm宽/卷 3M	宽度：35mm；长度：标准50m/卷		化工胶粘涂料/胶粘密封	化工胶粘涂料	胶粘密封	胶粘密封	卷	卷	1	7.50	CNY	按1卷估价，长度按常见50m补齐；按物料族“胶粘密封”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.5000；金额按四舍五入保留两位小数。	3M双面胶35mm宽；双面胶带	CHEM-000130 双面胶带 双面胶带 35mm宽/卷 3M 宽度：35mm；长度：标准50m/卷 3M双面胶35mm宽；双面胶带 胶粘密封 3M	3M		active	needs_review	auto_select_allowed	CHEM-000130	1		2026-07-08	双面胶带			keep：双面胶带是稳定的胶带类型，宽度、长度等为SKU属性。	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。	review_required		该 SKU 尚未获得经生成、独立复核和程序校验共同确认的标准类型映射。
CHEM-000132	防锈漆	防锈漆 中灰 18KG/桶 立邦	颜色：中灰；包装：18KG/桶		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按1桶18KG估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦中灰防锈漆18KG；防锈漆	CHEM-000132 防锈漆 防锈漆 中灰 18KG/桶 立邦 颜色：中灰；包装：18KG/桶 立邦中灰防锈漆18KG；防锈漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000132	1	v0.5标准类型：MT-730ABDA2E578；旧名称：防锈漆	2026-07-08	防锈漆	MT-730ABDA2E578	防锈漆	keep：以防锈功能为采购入口，类型稳定。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；包装容量(optional)	
CHEM-000133	油漆	立邦 桔黄油漆 18kg	颜色：桔黄色；包装：18kg		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	419.99	CNY	按每桶180元估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦桔黄色油漆18kg；油漆	CHEM-000133 油漆 立邦 桔黄油漆 18kg 颜色：桔黄色；包装：18kg 立邦桔黄色油漆18kg；油漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000133	1	v0.5标准类型：MT-0508F13A1EA0；旧名称：油漆	2026-07-08	油漆	MT-0508F13A1EA0	油漆	keep：现有SKU以颜色/金属效果区分，均属通用油漆，无需拆分。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；油漆类型(optional)；包装容量(optional)	
CHEM-000134	除锈剂	除锈剂 WD40 500mL/瓶	品牌：WD40；容量：500mL/瓶；功能：除锈		化工胶粘涂料/润滑防锈	化工胶粘涂料	润滑防锈	防锈除锈	瓶	瓶	1	124.50	CNY	按1瓶500mL估价；按物料族“防锈除锈”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=3.1125；金额按四舍五入保留两位小数。	WD40除锈剂500ML；除锈剂	CHEM-000134 除锈剂 除锈剂 WD40 500mL/瓶 品牌：WD40；容量：500mL/瓶；功能：除锈 WD40除锈剂500ML；除锈剂 防锈除锈 WD40	WD40		active	standard	auto_select_allowed	CHEM-000134	1	v0.5标准类型：MT-D6CF0A391F04；旧名称：除锈剂	2026-07-08	除锈剂	MT-D6CF0A391F04	除锈剂	keep：名称合格，品牌和容量留在SKU属性。	两类功能剂边界清楚，品牌/容量留在属性，旧名称全覆盖。	frozen	品牌(optional)；容量(optional)	
CHEM-000135	油漆	立邦 金属漆 18kg	类型：金属；包装：18kg		化工胶粘涂料/油漆涂料	化工胶粘涂料	油漆涂料	油漆涂料	桶	桶	1	466.66	CNY	按每桶200元估价；按物料族“油漆涂料”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=2.3333；金额按四舍五入保留两位小数。	立邦金属漆18KG；金属漆	CHEM-000135 油漆 立邦 金属漆 18kg 类型：金属；包装：18kg 立邦金属漆18KG；金属漆 油漆涂料 立邦	立邦		active	standard	auto_select_allowed	CHEM-000135	1	v0.5标准类型：MT-0508F13A1EA0；旧名称：油漆	2026-07-08	油漆	MT-0508F13A1EA0	油漆	keep：现有SKU以颜色/金属效果区分，均属通用油漆，无需拆分。	类型边界清楚，旧名称全部覆盖，标准名未混入品牌、尺寸或包装。	frozen	品牌(optional)；颜色(optional)；油漆类型(optional)；包装容量(optional)	
